congress,chamber,rollnumber,icpsr,cast_code,prob
104,Senate,1,99909,9,26.3
104,Senate,2,1366,6,95.2
104,Senate,2,4812,6,96.6
104,Senate,2,9369,1,99.6
104,Senate,2,10513,1,99.0
104,Senate,2,10791,6,96.2
104,Senate,2,10808,6,98.9
104,Senate,2,10818,6,96.6
104,Senate,2,11044,1,98.0
104,Senate,2,11203,6,23.9
104,Senate,2,11204,9,93.4
104,Senate,2,12107,1,88.1
104,Senate,2,12109,1,96.0
104,Senate,2,13039,6,99.1
104,Senate,2,13056,6,69.9
104,Senate,2,14009,1,98.6
104,Senate,2,14010,1,84.4
104,Senate,2,14031,1,99.6
104,Senate,2,14101,6,96.3
104,Senate,2,14103,1,97.8
104,Senate,2,14105,1,99.8
104,Senate,2,14107,1,16.8
104,Senate,2,14108,9,74.6
104,Senate,2,14203,6,87.3
104,Senate,2,14213,6,96.5
104,Senate,2,14226,1,99.3
104,Senate,2,14230,6,96.8
104,Senate,2,14240,1,67.5
104,Senate,2,14268,1,96.1
104,Senate,2,14275,9,98.6
104,Senate,2,14300,6,97.9
104,Senate,2,14302,6,93.2
104,Senate,2,14304,6,92.8
104,Senate,2,14307,9,97.9
104,Senate,2,14400,6,99.0
104,Senate,2,14440,6,98.1
104,Senate,2,14500,1,79.6
104,Senate,2,14503,1,99.6
104,Senate,2,14506,1,98.6
104,Senate,2,14508,6,94.8
104,Senate,2,14617,6,95.8
104,Senate,2,14628,9,99.9
104,Senate,2,14661,1,83.3
104,Senate,2,14702,6,94.9
104,Senate,2,14704,6,85.9
104,Senate,2,14705,9,62.6
104,Senate,2,14708,1,94.7
104,Senate,2,14709,6,98.6
104,Senate,2,14710,1,99.0
104,Senate,2,14712,1,98.0
104,Senate,2,14803,1,99.6
104,Senate,2,14806,1,99.5
104,Senate,2,14809,1,99.9
104,Senate,2,14812,6,93.4
104,Senate,2,14826,1,99.4
104,Senate,2,14900,1,94.2
104,Senate,2,14904,1,97.5
104,Senate,2,14907,1,99.3
104,Senate,2,14908,1,99.9
104,Senate,2,14910,1,79.1
104,Senate,2,14912,6,93.3
104,Senate,2,14914,6,97.6
104,Senate,2,14920,6,97.2
104,Senate,2,14921,1,99.7
104,Senate,2,14922,6,96.9
104,Senate,2,15011,6,99.1
104,Senate,2,15020,1,98.4
104,Senate,2,15037,1,99.8
104,Senate,2,15039,9,99.3
104,Senate,2,15054,6,94.1
104,Senate,2,15116,1,99.9
104,Senate,2,15407,1,25.6
104,Senate,2,15424,1,99.9
104,Senate,2,15429,1,99.9
104,Senate,2,15501,1,98.9
104,Senate,2,15502,6,94.9
104,Senate,2,15503,6,89.7
104,Senate,2,15633,1,99.8
104,Senate,2,15700,6,91.0
104,Senate,2,15701,1,99.4
104,Senate,2,15702,9,88.7
104,Senate,2,15703,6,91.3
104,Senate,2,15704,1,14.6
104,Senate,2,15705,9,85.5
104,Senate,2,29141,1,99.2
104,Senate,2,29367,1,99.9
104,Senate,2,49101,6,99.6
104,Senate,2,49300,6,93.1
104,Senate,2,49301,1,99.7
104,Senate,2,49302,1,99.8
104,Senate,2,49303,6,96.3
104,Senate,2,49304,1,99.9
104,Senate,2,49306,1,99.4
104,Senate,2,49307,1,99.2
104,Senate,2,49308,6,97.4
104,Senate,2,49309,6,92.3
104,Senate,2,49500,6,1.1
104,Senate,2,49501,1,99.9
104,Senate,2,49502,1,99.4
104,Senate,2,49503,1,99.3
104,Senate,2,94659,1,99.6
104,Senate,2,99909,9,99.3
104,Senate,3,1366,1,86.9
104,Senate,3,4812,1,68.3
104,Senate,3,9369,1,100.0
104,Senate,3,10513,1,99.9
104,Senate,3,10791,1,84.0
104,Senate,3,10808,6,85.7
104,Senate,3,10818,6,57.7
104,Senate,3,11044,1,99.8
104,Senate,3,11203,1,91.6
104,Senate,3,11204,9,89.4
104,Senate,3,12107,1,96.4
104,Senate,3,12109,1,99.5
104,Senate,3,13039,1,28.9
104,Senate,3,13056,1,97.1
104,Senate,3,14009,1,99.9
104,Senate,3,14010,1,97.0
104,Senate,3,14031,1,100.0
104,Senate,3,14101,9,64.0
104,Senate,3,14103,1,99.9
104,Senate,3,14105,1,99.8
104,Senate,3,14107,1,94.8
104,Senate,3,14108,1,96.5
104,Senate,3,14203,6,15.8
104,Senate,3,14213,1,43.8
104,Senate,3,14226,1,100.0
104,Senate,3,14230,6,75.5
104,Senate,3,14240,1,90.0
104,Senate,3,14268,1,99.8
104,Senate,3,14275,6,64.4
104,Senate,3,14300,1,73.9
104,Senate,3,14302,6,10.6
104,Senate,3,14304,1,72.9
104,Senate,3,14307,9,48.9
104,Senate,3,14400,1,59.7
104,Senate,3,14440,1,47.1
104,Senate,3,14500,1,87.3
104,Senate,3,14503,1,100.0
104,Senate,3,14506,1,99.8
104,Senate,3,14508,6,56.7
104,Senate,3,14617,1,73.5
104,Senate,3,14628,9,100.0
104,Senate,3,14661,1,97.4
104,Senate,3,14702,6,69.7
104,Senate,3,14704,1,93.9
104,Senate,3,14705,9,97.5
104,Senate,3,14708,1,99.3
104,Senate,3,14709,6,57.3
104,Senate,3,14710,1,99.9
104,Senate,3,14712,1,99.9
104,Senate,3,14803,1,99.9
104,Senate,3,14806,1,100.0
104,Senate,3,14809,1,100.0
104,Senate,3,14812,1,78.5
104,Senate,3,14826,1,99.8
104,Senate,3,14900,1,99.6
104,Senate,3,14904,1,99.5
104,Senate,3,14907,1,99.9
104,Senate,3,14908,1,100.0
104,Senate,3,14910,1,95.5
104,Senate,3,14912,1,77.0
104,Senate,3,14914,1,17.9
104,Senate,3,14920,6,65.6
104,Senate,3,14921,1,100.0
104,Senate,3,14922,9,72.1
104,Senate,3,15011,6,83.6
104,Senate,3,15020,1,99.8
104,Senate,3,15037,1,100.0
104,Senate,3,15039,9,99.8
104,Senate,3,15054,1,82.4
104,Senate,3,15116,1,99.9
104,Senate,3,15407,6,7.3
104,Senate,3,15424,1,100.0
104,Senate,3,15429,1,100.0
104,Senate,3,15501,1,99.9
104,Senate,3,15502,1,86.5
104,Senate,3,15503,1,80.5
104,Senate,3,15633,1,100.0
104,Senate,3,15700,1,84.8
104,Senate,3,15701,1,100.0
104,Senate,3,15702,9,80.2
104,Senate,3,15703,6,45.7
104,Senate,3,15704,1,71.6
104,Senate,3,15705,9,84.1
104,Senate,3,29141,1,99.9
104,Senate,3,29367,1,100.0
104,Senate,3,49101,6,97.5
104,Senate,3,49300,6,34.8
104,Senate,3,49301,1,100.0
104,Senate,3,49302,1,100.0
104,Senate,3,49303,6,70.0
104,Senate,3,49304,1,99.9
104,Senate,3,49306,1,100.0
104,Senate,3,49307,1,99.9
104,Senate,3,49308,1,40.4
104,Senate,3,49309,6,88.5
104,Senate,3,49500,1,99.9
104,Senate,3,49501,1,100.0
104,Senate,3,49502,1,99.9
104,Senate,3,49503,1,99.8
104,Senate,3,94659,1,100.0
104,Senate,3,99909,9,43.4
104,Senate,4,1366,1,100.0
104,Senate,4,4812,1,97.3
104,Senate,4,9369,6,99.3
104,Senate,4,10513,6,99.9
104,Senate,4,10791,1,100.0
104,Senate,4,10808,9,83.5
104,Senate,4,10818,1,84.9
104,Senate,4,11044,6,99.7
104,Senate,4,11203,6,95.5
104,Senate,4,11204,9,100.0
104,Senate,4,12107,6,98.7
104,Senate,4,12109,6,99.4
104,Senate,4,13039,6,6.8
104,Senate,4,13056,1,99.9
104,Senate,4,14009,6,97.7
104,Senate,4,14010,6,96.5
104,Senate,4,14031,6,99.4
104,Senate,4,14101,9,95.0
104,Senate,4,14103,6,99.2
104,Senate,4,14105,6,99.7
104,Senate,4,14107,1,100.0
104,Senate,4,14108,9,100.0
104,Senate,4,14203,1,92.4
104,Senate,4,14213,1,85.0
104,Senate,4,14226,6,99.7
104,Senate,4,14230,1,74.3
104,Senate,4,14240,6,90.7
104,Senate,4,14268,6,98.1
104,Senate,4,14275,1,92.2
104,Senate,4,14300,9,99.8
104,Senate,4,14302,9,100.0
104,Senate,4,14304,6,8.0
104,Senate,4,14307,9,94.0
104,Senate,4,14400,1,99.6
104,Senate,4,14440,1,94.3
104,Senate,4,14500,6,98.0
104,Senate,4,14503,6,99.8
104,Senate,4,14506,6,99.9
104,Senate,4,14508,1,77.3
104,Senate,4,14617,1,97.8
104,Senate,4,14628,9,100.0
104,Senate,4,14661,6,95.0
104,Senate,4,14702,1,68.9
104,Senate,4,14704,1,100.0
104,Senate,4,14705,9,100.0
104,Senate,4,14708,6,99.3
104,Senate,4,14709,9,95.1
104,Senate,4,14710,6,99.9
104,Senate,4,14712,6,98.7
104,Senate,4,14803,6,100.0
104,Senate,4,14806,6,100.0
104,Senate,4,14809,6,100.0
104,Senate,4,14812,1,96.7
104,Senate,4,14826,6,100.0
104,Senate,4,14900,6,97.6
104,Senate,4,14904,6,99.9
104,Senate,4,14907,6,99.9
104,Senate,4,14908,6,100.0
104,Senate,4,14910,6,94.5
104,Senate,4,14912,1,95.7
104,Senate,4,14914,1,75.1
104,Senate,4,14920,1,83.4
104,Senate,4,14921,6,99.9
104,Senate,4,14922,9,98.8
104,Senate,4,15011,9,86.7
104,Senate,4,15020,6,99.8
104,Senate,4,15037,6,100.0
104,Senate,4,15039,9,100.0
104,Senate,4,15054,1,99.0
104,Senate,4,15116,6,100.0
104,Senate,4,15407,1,89.4
104,Senate,4,15424,6,100.0
104,Senate,4,15429,6,100.0
104,Senate,4,15501,9,99.7
104,Senate,4,15502,1,100.0
104,Senate,4,15503,1,92.4
104,Senate,4,15633,6,100.0
104,Senate,4,15700,1,97.7
104,Senate,4,15701,6,98.5
104,Senate,4,15702,9,90.1
104,Senate,4,15703,1,72.6
104,Senate,4,15704,9,72.1
104,Senate,4,15705,9,89.0
104,Senate,4,29141,6,99.9
104,Senate,4,29367,6,100.0
104,Senate,4,49101,6,19.3
104,Senate,4,49300,1,86.9
104,Senate,4,49301,6,99.9
104,Senate,4,49302,6,99.9
104,Senate,4,49303,1,75.2
104,Senate,4,49304,6,100.0
104,Senate,4,49306,6,99.6
104,Senate,4,49307,6,99.7
104,Senate,4,49308,1,87.6
104,Senate,4,49309,1,46.5
104,Senate,4,49500,6,99.8
104,Senate,4,49501,6,100.0
104,Senate,4,49502,6,99.9
104,Senate,4,49503,6,100.0
104,Senate,4,94659,6,97.0
104,Senate,4,99909,9,98.1
104,Senate,5,1366,6,70.3
104,Senate,5,4812,6,88.1
104,Senate,5,9369,1,100.0
104,Senate,5,10513,1,100.0
104,Senate,5,10791,1,21.8
104,Senate,5,10808,9,99.9
104,Senate,5,10818,6,94.8
104,Senate,5,11044,1,100.0
104,Senate,5,11203,1,99.8
104,Senate,5,11204,9,59.0
104,Senate,5,12107,1,100.0
104,Senate,5,12109,1,100.0
104,Senate,5,13039,6,99.8
104,Senate,5,13056,1,93.9
104,Senate,5,14009,1,100.0
104,Senate,5,14010,1,100.0
104,Senate,5,14031,1,100.0
104,Senate,5,14101,9,88.4
104,Senate,5,14103,1,100.0
104,Senate,5,14105,1,100.0
104,Senate,5,14107,1,78.4
104,Senate,5,14108,9,9.6
104,Senate,5,14203,6,43.0
104,Senate,5,14213,6,94.1
104,Senate,5,14226,1,100.0
104,Senate,5,14230,6,97.6
104,Senate,5,14240,1,99.4
104,Senate,5,14268,1,100.0
104,Senate,5,14275,6,99.1
104,Senate,5,14300,9,92.3
104,Senate,5,14302,9,57.6
104,Senate,5,14304,6,70.4
104,Senate,5,14307,9,96.8
104,Senate,5,14400,6,98.6
104,Senate,5,14440,6,97.6
104,Senate,5,14500,1,99.8
104,Senate,5,14503,1,100.0
104,Senate,5,14506,1,100.0
104,Senate,5,14508,6,89.9
104,Senate,5,14617,6,82.5
104,Senate,5,14628,9,100.0
104,Senate,5,14661,1,100.0
104,Senate,5,14702,6,93.5
104,Senate,5,14704,6,28.2
104,Senate,5,14705,9,3.5
104,Senate,5,14708,1,100.0
104,Senate,5,14709,9,98.9
104,Senate,5,14710,1,100.0
104,Senate,5,14712,1,100.0
104,Senate,5,14803,1,100.0
104,Senate,5,14806,1,100.0
104,Senate,5,14809,1,100.0
104,Senate,5,14812,6,68.8
104,Senate,5,14826,1,100.0
104,Senate,5,14900,1,100.0
104,Senate,5,14904,1,100.0
104,Senate,5,14907,1,100.0
104,Senate,5,14908,1,100.0
104,Senate,5,14910,9,99.9
104,Senate,5,14912,9,69.5
104,Senate,5,14914,6,99.1
104,Senate,5,14920,9,97.2
104,Senate,5,14921,1,100.0
104,Senate,5,14922,9,88.0
104,Senate,5,15011,9,99.9
104,Senate,5,15020,1,100.0
104,Senate,5,15037,1,100.0
104,Senate,5,15039,9,100.0
104,Senate,5,15054,1,31.4
104,Senate,5,15116,1,100.0
104,Senate,5,15407,9,12.9
104,Senate,5,15424,1,100.0
104,Senate,5,15429,1,100.0
104,Senate,5,15501,9,100.0
104,Senate,5,15502,6,68.9
104,Senate,5,15503,1,46.4
104,Senate,5,15633,1,100.0
104,Senate,5,15700,1,46.1
104,Senate,5,15701,1,100.0
104,Senate,5,15702,9,50.6
104,Senate,5,15703,6,75.2
104,Senate,5,15704,9,47.9
104,Senate,5,15705,9,38.3
104,Senate,5,29141,1,100.0
104,Senate,5,29367,1,100.0
104,Senate,5,49101,6,100.0
104,Senate,5,49300,1,24.2
104,Senate,5,49301,1,100.0
104,Senate,5,49302,1,100.0
104,Senate,5,49303,6,96.1
104,Senate,5,49304,1,100.0
104,Senate,5,49306,1,100.0
104,Senate,5,49307,1,100.0
104,Senate,5,49308,6,96.7
104,Senate,5,49309,6,94.4
104,Senate,5,49500,1,100.0
104,Senate,5,49501,1,100.0
104,Senate,5,49502,1,100.0
104,Senate,5,49503,1,100.0
104,Senate,5,94659,1,100.0
104,Senate,5,99909,9,99.6
104,Senate,6,1366,6,100.0
104,Senate,6,4812,6,99.7
104,Senate,6,9369,1,100.0
104,Senate,6,10513,1,100.0
104,Senate,6,10791,6,100.0
104,Senate,6,10808,6,99.8
104,Senate,6,10818,6,98.3
104,Senate,6,11044,1,100.0
104,Senate,6,11203,1,99.9
104,Senate,6,11204,6,100.0
104,Senate,6,12107,1,100.0
104,Senate,6,12109,1,100.0
104,Senate,6,13039,6,100.0
104,Senate,6,13056,6,93.1
104,Senate,6,14009,1,100.0
104,Senate,6,14010,1,100.0
104,Senate,6,14031,1,100.0
104,Senate,6,14101,6,99.4
104,Senate,6,14103,1,100.0
104,Senate,6,14105,1,100.0
104,Senate,6,14107,6,99.1
104,Senate,6,14108,6,96.5
104,Senate,6,14203,6,91.8
104,Senate,6,14213,6,98.2
104,Senate,6,14226,1,100.0
104,Senate,6,14230,6,96.8
104,Senate,6,14240,1,99.5
104,Senate,6,14268,1,100.0
104,Senate,6,14275,6,99.9
104,Senate,6,14300,6,100.0
104,Senate,6,14302,6,99.9
104,Senate,6,14304,6,96.7
104,Senate,6,14307,6,99.8
104,Senate,6,14400,6,100.0
104,Senate,6,14440,6,99.8
104,Senate,6,14500,1,100.0
104,Senate,6,14503,1,100.0
104,Senate,6,14506,1,100.0
104,Senate,6,14508,6,94.4
104,Senate,6,14617,6,99.6
104,Senate,6,14628,1,100.0
104,Senate,6,14661,1,99.9
104,Senate,6,14702,6,92.0
104,Senate,6,14704,6,99.6
104,Senate,6,14705,6,93.9
104,Senate,6,14708,1,100.0
104,Senate,6,14709,6,99.9
104,Senate,6,14710,1,100.0
104,Senate,6,14712,1,100.0
104,Senate,6,14803,1,100.0
104,Senate,6,14806,1,100.0
104,Senate,6,14809,1,100.0
104,Senate,6,14812,6,98.6
104,Senate,6,14826,1,100.0
104,Senate,6,14900,1,100.0
104,Senate,6,14904,1,100.0
104,Senate,6,14907,1,100.0
104,Senate,6,14908,1,100.0
104,Senate,6,14910,1,99.9
104,Senate,6,14912,6,98.2
104,Senate,6,14914,6,98.3
104,Senate,6,14920,6,98.7
104,Senate,6,14921,1,100.0
104,Senate,6,14922,9,99.9
104,Senate,6,15011,6,99.9
104,Senate,6,15020,1,100.0
104,Senate,6,15037,1,100.0
104,Senate,6,15039,1,100.0
104,Senate,6,15054,6,99.5
104,Senate,6,15116,1,100.0
104,Senate,6,15407,1,26.8
104,Senate,6,15424,1,100.0
104,Senate,6,15429,1,100.0
104,Senate,6,15501,1,100.0
104,Senate,6,15502,6,99.9
104,Senate,6,15503,6,94.2
104,Senate,6,15633,1,100.0
104,Senate,6,15700,6,97.9
104,Senate,6,15701,1,100.0
104,Senate,6,15702,6,91.7
104,Senate,6,15703,6,86.1
104,Senate,6,15704,1,25.3
104,Senate,6,15705,6,87.2
104,Senate,6,29141,1,100.0
104,Senate,6,29367,1,100.0
104,Senate,6,49101,6,100.0
104,Senate,6,49300,6,95.1
104,Senate,6,49301,1,100.0
104,Senate,6,49302,1,100.0
104,Senate,6,49303,6,96.2
104,Senate,6,49304,1,100.0
104,Senate,6,49306,1,100.0
104,Senate,6,49307,1,100.0
104,Senate,6,49308,6,99.2
104,Senate,6,49309,6,72.7
104,Senate,6,49500,1,100.0
104,Senate,6,49501,1,100.0
104,Senate,6,49502,1,100.0
104,Senate,6,49503,1,100.0
104,Senate,6,94659,1,100.0
104,Senate,6,99909,9,100.0
104,Senate,7,1366,6,96.1
104,Senate,7,4812,6,97.3
104,Senate,7,9369,1,97.5
104,Senate,7,10513,1,99.2
104,Senate,7,10791,6,97.0
104,Senate,7,10808,6,99.4
104,Senate,7,10818,6,97.0
104,Senate,7,11044,1,99.1
104,Senate,7,11203,1,93.3
104,Senate,7,11204,6,94.6
104,Senate,7,12107,1,98.0
104,Senate,7,12109,1,98.7
104,Senate,7,13039,6,99.5
104,Senate,7,13056,6,80.3
104,Senate,7,14009,1,96.7
104,Senate,7,14010,1,94.9
104,Senate,7,14031,1,97.7
104,Senate,7,14101,6,96.9
104,Senate,7,14103,1,98.2
104,Senate,7,14105,1,94.0
104,Senate,7,14107,6,88.6
104,Senate,7,14108,6,83.4
104,Senate,7,14203,6,88.6
104,Senate,7,14213,6,96.8
104,Senate,7,14226,1,98.7
104,Senate,7,14230,6,97.0
104,Senate,7,14240,1,86.4
104,Senate,7,14268,1,97.1
104,Senate,7,14275,6,99.0
104,Senate,7,14300,6,98.4
104,Senate,7,14302,6,94.8
104,Senate,7,14304,6,93.5
104,Senate,7,14307,6,98.4
104,Senate,7,14400,6,99.3
104,Senate,7,14440,6,98.6
104,Senate,7,14500,1,97.3
104,Senate,7,14503,1,98.8
104,Senate,7,14506,1,99.5
104,Senate,7,14508,6,94.6
104,Senate,7,14617,6,96.6
104,Senate,7,14628,1,99.7
104,Senate,7,14661,1,93.3
104,Senate,7,14702,6,94.4
104,Senate,7,14704,6,90.1
104,Senate,7,14705,1,22.9
104,Senate,7,14708,1,98.6
104,Senate,7,14709,6,99.1
104,Senate,7,14710,1,99.4
104,Senate,7,14712,1,97.6
104,Senate,7,14803,1,100.0
104,Senate,7,14806,1,99.5
104,Senate,7,14809,1,99.4
104,Senate,7,14812,1,5.5
104,Senate,7,14826,1,100.0
104,Senate,7,14900,1,96.6
104,Senate,7,14904,1,99.6
104,Senate,7,14907,1,99.4
104,Senate,7,14908,1,99.2
104,Senate,7,14910,1,92.4
104,Senate,7,14912,6,94.3
104,Senate,7,14914,6,98.1
104,Senate,7,14920,6,97.7
104,Senate,7,14921,1,99.0
104,Senate,7,14922,9,97.6
104,Senate,7,15011,6,99.5
104,Senate,7,15020,1,99.3
104,Senate,7,15037,1,99.8
104,Senate,7,15039,1,99.9
104,Senate,7,15054,6,95.4
104,Senate,7,15116,1,99.9
104,Senate,7,15407,6,77.1
104,Senate,7,15424,1,99.4
104,Senate,7,15429,1,99.9
104,Senate,7,15501,1,98.7
104,Senate,7,15502,6,96.0
104,Senate,7,15503,6,90.7
104,Senate,7,15633,1,99.5
104,Senate,7,15700,6,92.7
104,Senate,7,15701,1,97.0
104,Senate,7,15702,6,89.4
104,Senate,7,15703,6,90.0
104,Senate,7,15704,1,16.8
104,Senate,7,15705,6,86.3
104,Senate,7,29141,1,99.2
104,Senate,7,29367,1,99.7
104,Senate,7,49101,6,99.9
104,Senate,7,49300,6,93.3
104,Senate,7,49301,1,99.0
104,Senate,7,49302,1,98.7
104,Senate,7,49303,6,96.4
104,Senate,7,49304,1,97.2
104,Senate,7,49306,1,98.4
104,Senate,7,49307,1,98.7
104,Senate,7,49308,6,97.8
104,Senate,7,49309,6,88.9
104,Senate,7,49500,6,0.9
104,Senate,7,49501,1,99.8
104,Senate,7,49502,1,99.4
104,Senate,7,49503,1,99.9
104,Senate,7,94659,1,95.1
104,Senate,7,99909,9,99.5
104,Senate,8,1366,1,55.9
104,Senate,8,4812,6,45.7
104,Senate,8,9369,1,99.9
104,Senate,8,10513,1,99.9
104,Senate,8,10791,1,52.9
104,Senate,8,10808,6,77.6
104,Senate,8,10818,6,49.1
104,Senate,8,11044,1,99.9
104,Senate,8,11203,1,99.0
104,Senate,8,11204,1,58.9
104,Senate,8,12107,1,99.6
104,Senate,8,12109,1,99.8
104,Senate,8,13039,6,76.2
104,Senate,8,13056,1,88.9
104,Senate,8,14009,1,99.9
104,Senate,8,14010,1,99.5
104,Senate,8,14031,1,99.9
104,Senate,8,14101,1,55.8
104,Senate,8,14103,1,99.9
104,Senate,8,14105,1,99.0
104,Senate,8,14107,6,20.5
104,Senate,8,14108,1,86.1
104,Senate,8,14203,1,80.3
104,Senate,8,14213,1,52.0
104,Senate,8,14226,1,99.9
104,Senate,8,14230,6,54.4
104,Senate,8,14240,1,98.5
104,Senate,8,14268,1,99.8
104,Senate,8,14275,1,32.9
104,Senate,8,14300,1,42.6
104,Senate,8,14302,6,36.6
104,Senate,8,14304,6,30.3
104,Senate,8,14307,6,57.4
104,Senate,8,14400,6,71.7
104,Senate,8,14440,1,40.1
104,Senate,8,14500,1,99.0
104,Senate,8,14503,1,99.9
104,Senate,8,14506,1,99.9
104,Senate,8,14508,1,59.7
104,Senate,8,14617,6,41.3
104,Senate,8,14628,1,99.9
104,Senate,8,14661,1,99.4
104,Senate,8,14702,1,56.3
104,Senate,8,14704,1,74.9
104,Senate,8,14705,1,88.9
104,Senate,8,14708,1,99.8
104,Senate,8,14709,6,66.6
104,Senate,8,14710,1,99.9
104,Senate,8,14712,1,99.9
104,Senate,8,14803,1,99.8
104,Senate,8,14806,1,99.9
104,Senate,8,14809,1,99.9
104,Senate,8,14812,1,68.1
104,Senate,8,14826,1,99.9
104,Senate,8,14900,1,99.8
104,Senate,8,14904,1,99.9
104,Senate,8,14907,1,99.9
104,Senate,8,14908,1,99.8
104,Senate,8,14910,1,99.2
104,Senate,8,14912,1,68.5
104,Senate,8,14914,1,37.1
104,Senate,8,14920,1,45.2
104,Senate,8,14921,1,99.9
104,Senate,8,14922,9,52.3
104,Senate,8,15011,6,79.1
104,Senate,8,15020,1,99.9
104,Senate,8,15037,1,99.9
104,Senate,8,15039,1,99.9
104,Senate,8,15054,1,65.4
104,Senate,8,15116,1,99.8
104,Senate,8,15407,6,9.5
104,Senate,8,15424,1,99.8
104,Senate,8,15429,1,99.9
104,Senate,8,15501,1,99.9
104,Senate,8,15502,6,40.6
104,Senate,8,15503,1,76.6
104,Senate,8,15633,1,99.9
104,Senate,8,15700,6,26.1
104,Senate,8,15701,1,99.9
104,Senate,8,15702,1,78.4
104,Senate,8,15703,6,28.7
104,Senate,8,15704,1,82.1
104,Senate,8,15705,1,82.6
104,Senate,8,29141,1,99.9
104,Senate,8,29367,1,99.9
104,Senate,8,49101,6,94.9
104,Senate,8,49300,1,68.3
104,Senate,8,49301,1,99.9
104,Senate,8,49302,1,99.9
104,Senate,8,49303,1,50.1
104,Senate,8,49304,1,99.1
104,Senate,8,49306,1,99.9
104,Senate,8,49307,1,99.9
104,Senate,8,49308,6,54.6
104,Senate,8,49309,6,42.6
104,Senate,8,49500,1,99.9
104,Senate,8,49501,1,99.9
104,Senate,8,49502,1,99.9
104,Senate,8,49503,1,99.9
104,Senate,8,94659,1,99.7
104,Senate,8,99909,9,23.5
104,Senate,9,1366,6,66.4
104,Senate,9,4812,6,80.3
104,Senate,9,9369,1,99.7
104,Senate,9,10513,1,99.5
104,Senate,9,10791,6,71.3
104,Senate,9,10808,6,96.6
104,Senate,9,10818,6,87.1
104,Senate,9,11044,1,99.1
104,Senate,9,11203,1,86.9
104,Senate,9,11204,1,40.3
104,Senate,9,12107,1,93.8
104,Senate,9,12109,1,98.2
