congress,chamber,rollnumber,icpsr,cast_code,prob
114,Senate,2,40702,1,99.8
114,Senate,2,40703,1,99.7
114,Senate,2,40704,1,98.0
114,Senate,2,40705,1,99.1
114,Senate,2,40707,1,99.3
114,Senate,2,40902,1,98.5
114,Senate,2,40904,1,96.7
114,Senate,2,40906,1,99.1
114,Senate,2,40908,1,56.1
114,Senate,2,40909,1,99.6
114,Senate,2,40910,1,99.2
114,Senate,2,40915,1,100.0
114,Senate,2,40916,1,98.7
114,Senate,2,41101,1,97.0
114,Senate,2,41102,6,1.8
114,Senate,2,41104,1,89.1
114,Senate,2,41106,1,97.7
114,Senate,2,41107,1,99.9
114,Senate,2,41110,1,88.2
114,Senate,2,41111,1,97.7
114,Senate,2,41112,1,96.9
114,Senate,2,41300,1,99.2
114,Senate,2,41301,6,36.4
114,Senate,2,41302,1,99.6
114,Senate,2,41303,1,100.0
114,Senate,2,41304,1,93.0
114,Senate,2,41305,1,99.4
114,Senate,2,41308,1,84.7
114,Senate,2,41500,1,99.5
114,Senate,2,41501,1,98.7
114,Senate,2,41502,1,99.1
114,Senate,2,41503,1,93.9
114,Senate,2,41504,1,99.6
114,Senate,2,41505,1,99.7
114,Senate,2,49300,1,98.6
114,Senate,2,49308,1,95.6
114,Senate,2,49700,1,99.2
114,Senate,2,49703,1,98.3
114,Senate,2,49706,1,99.2
114,Senate,2,94659,1,99.7
114,Senate,3,14009,1,100.0
114,Senate,3,14226,1,100.0
114,Senate,3,14307,6,91.6
114,Senate,3,14435,6,99.9
114,Senate,3,14440,6,92.7
114,Senate,3,14503,1,100.0
114,Senate,3,14651,6,14.8
114,Senate,3,14806,1,100.0
114,Senate,3,14852,1,100.0
114,Senate,3,14858,6,97.1
114,Senate,3,14871,9,96.2
114,Senate,3,14921,1,100.0
114,Senate,3,15011,6,99.6
114,Senate,3,15015,1,52.1
114,Senate,3,15021,6,95.4
114,Senate,3,15039,1,99.8
114,Senate,3,15054,9,43.4
114,Senate,3,15408,6,89.4
114,Senate,3,15424,1,100.0
114,Senate,3,20100,1,99.9
114,Senate,3,20101,1,100.0
114,Senate,3,20115,1,99.4
114,Senate,3,20146,1,100.0
114,Senate,3,20707,6,78.6
114,Senate,3,20713,6,99.2
114,Senate,3,20717,1,96.7
114,Senate,3,20730,1,100.0
114,Senate,3,20735,6,99.7
114,Senate,3,20919,9,100.0
114,Senate,3,20923,6,69.5
114,Senate,3,20930,6,80.0
114,Senate,3,21112,1,100.0
114,Senate,3,21166,1,100.0
114,Senate,3,21173,1,100.0
114,Senate,3,21301,1,100.0
114,Senate,3,21338,1,100.0
114,Senate,3,29142,6,94.3
114,Senate,3,29147,6,99.9
114,Senate,3,29345,1,100.0
114,Senate,3,29373,6,91.7
114,Senate,3,29386,1,100.0
114,Senate,3,29389,9,97.2
114,Senate,3,29534,1,100.0
114,Senate,3,29548,1,100.0
114,Senate,3,29566,1,100.0
114,Senate,3,29722,1,100.0
114,Senate,3,29732,6,83.5
114,Senate,3,29735,1,100.0
114,Senate,3,29754,1,100.0
114,Senate,3,29909,1,100.0
114,Senate,3,29918,1,100.0
114,Senate,3,29924,1,6.8
114,Senate,3,29935,1,100.0
114,Senate,3,29940,6,99.4
114,Senate,3,39310,6,92.7
114,Senate,3,40300,1,99.8
114,Senate,3,40304,1,100.0
114,Senate,3,40305,1,100.0
114,Senate,3,40700,6,87.2
114,Senate,3,40701,1,80.6
114,Senate,3,40702,1,66.7
114,Senate,3,40703,1,39.2
114,Senate,3,40704,6,91.4
114,Senate,3,40705,1,100.0
114,Senate,3,40707,1,100.0
114,Senate,3,40902,1,100.0
114,Senate,3,40904,6,96.2
114,Senate,3,40906,6,64.4
114,Senate,3,40908,6,99.9
114,Senate,3,40909,1,59.0
114,Senate,3,40910,1,41.3
114,Senate,3,40915,1,99.1
114,Senate,3,40916,6,65.4
114,Senate,3,41101,6,97.0
114,Senate,3,41102,9,100.0
114,Senate,3,41104,1,99.9
114,Senate,3,41106,1,99.8
114,Senate,3,41107,1,100.0
114,Senate,3,41110,1,99.9
114,Senate,3,41111,1,100.0
114,Senate,3,41112,6,97.5
114,Senate,3,41300,1,60.1
114,Senate,3,41301,6,100.0
114,Senate,3,41302,1,100.0
114,Senate,3,41303,1,96.0
114,Senate,3,41304,1,100.0
114,Senate,3,41305,6,57.4
114,Senate,3,41308,6,99.9
114,Senate,3,41500,1,100.0
114,Senate,3,41501,1,100.0
114,Senate,3,41502,1,100.0
114,Senate,3,41503,1,100.0
114,Senate,3,41504,1,100.0
114,Senate,3,41505,1,100.0
114,Senate,3,49300,6,76.0
114,Senate,3,49308,6,94.9
114,Senate,3,49700,1,100.0
114,Senate,3,49703,1,96.0
114,Senate,3,49706,1,100.0
114,Senate,3,94659,1,100.0
114,Senate,4,14009,1,100.0
114,Senate,4,14226,1,100.0
114,Senate,4,14307,6,99.7
114,Senate,4,14435,6,100.0
114,Senate,4,14440,6,99.8
114,Senate,4,14503,1,100.0
114,Senate,4,14651,6,78.0
114,Senate,4,14806,1,100.0
114,Senate,4,14852,1,100.0
114,Senate,4,14858,6,99.8
114,Senate,4,14871,6,99.7
114,Senate,4,14921,1,100.0
114,Senate,4,15011,6,100.0
114,Senate,4,15015,6,86.8
114,Senate,4,15021,6,99.8
114,Senate,4,15039,1,100.0
114,Senate,4,15054,9,95.1
114,Senate,4,15408,6,99.4
114,Senate,4,15424,1,100.0
114,Senate,4,20100,1,100.0
114,Senate,4,20101,1,100.0
114,Senate,4,20115,1,99.7
114,Senate,4,20146,1,100.0
114,Senate,4,20707,6,98.2
114,Senate,4,20713,6,100.0
114,Senate,4,20717,6,47.8
114,Senate,4,20730,1,100.0
114,Senate,4,20735,6,100.0
114,Senate,4,20919,1,100.0
114,Senate,4,20923,6,96.3
114,Senate,4,20930,6,99.1
114,Senate,4,21112,1,100.0
114,Senate,4,21166,1,100.0
114,Senate,4,21173,1,100.0
114,Senate,4,21301,1,100.0
114,Senate,4,21338,1,100.0
114,Senate,4,29142,6,99.8
114,Senate,4,29147,6,100.0
114,Senate,4,29345,1,100.0
114,Senate,4,29373,6,99.8
114,Senate,4,29386,1,100.0
114,Senate,4,29389,6,100.0
114,Senate,4,29534,1,100.0
114,Senate,4,29548,1,100.0
114,Senate,4,29566,1,100.0
114,Senate,4,29722,1,100.0
114,Senate,4,29732,6,99.4
114,Senate,4,29735,1,100.0
114,Senate,4,29754,1,100.0
114,Senate,4,29909,1,100.0
114,Senate,4,29918,1,100.0
114,Senate,4,29924,6,99.9
114,Senate,4,29935,1,100.0
114,Senate,4,29940,6,100.0
114,Senate,4,39310,6,99.4
114,Senate,4,40300,1,99.6
114,Senate,4,40304,1,100.0
114,Senate,4,40305,1,100.0
114,Senate,4,40700,6,98.7
114,Senate,4,40701,6,71.3
114,Senate,4,40702,6,88.7
114,Senate,4,40703,6,98.0
114,Senate,4,40704,6,99.7
114,Senate,4,40705,1,100.0
114,Senate,4,40707,1,100.0
114,Senate,4,40902,1,100.0
114,Senate,4,40904,6,99.9
114,Senate,4,40906,6,95.5
114,Senate,4,40908,6,100.0
114,Senate,4,40909,1,11.3
114,Senate,4,40910,6,93.6
114,Senate,4,40915,1,75.6
114,Senate,4,40916,6,94.8
114,Senate,4,41101,6,100.0
114,Senate,4,41102,1,100.0
114,Senate,4,41104,1,100.0
114,Senate,4,41106,1,100.0
114,Senate,4,41107,1,100.0
114,Senate,4,41110,1,100.0
114,Senate,4,41111,1,100.0
114,Senate,4,41112,6,100.0
114,Senate,4,41300,6,81.5
114,Senate,4,41301,6,100.0
114,Senate,4,41302,1,100.0
114,Senate,4,41303,1,49.8
114,Senate,4,41304,1,100.0
114,Senate,4,41305,6,94.9
114,Senate,4,41308,6,100.0
114,Senate,4,41500,1,100.0
114,Senate,4,41501,1,100.0
114,Senate,4,41502,1,100.0
114,Senate,4,41503,1,100.0
114,Senate,4,41504,1,100.0
114,Senate,4,41505,1,100.0
114,Senate,4,49300,6,97.8
114,Senate,4,49308,6,99.8
114,Senate,4,49700,1,100.0
114,Senate,4,49703,1,93.5
114,Senate,4,49706,1,100.0
114,Senate,4,94659,1,100.0
114,Senate,5,14009,1,85.9
114,Senate,5,14226,1,94.4
114,Senate,5,14307,6,99.8
114,Senate,5,14435,6,99.8
114,Senate,5,14440,6,99.8
114,Senate,5,14503,1,96.1
114,Senate,5,14651,6,99.3
114,Senate,5,14806,1,97.3
114,Senate,5,14852,1,97.9
114,Senate,5,14858,6,99.6
114,Senate,5,14871,6,99.3
114,Senate,5,14921,1,97.0
114,Senate,5,15011,6,99.8
114,Senate,5,15015,6,97.4
114,Senate,5,15021,6,99.6
114,Senate,5,15039,1,98.7
114,Senate,5,15054,9,99.8
114,Senate,5,15408,6,99.6
114,Senate,5,15424,1,99.6
114,Senate,5,20100,1,100.0
114,Senate,5,20101,1,94.7
114,Senate,5,20115,1,94.2
114,Senate,5,20146,1,81.6
114,Senate,5,20707,6,99.4
114,Senate,5,20713,6,99.9
114,Senate,5,20717,6,98.3
114,Senate,5,20730,1,99.5
114,Senate,5,20735,6,99.8
114,Senate,5,20919,1,98.9
114,Senate,5,20923,6,99.1
114,Senate,5,20930,6,99.8
114,Senate,5,21112,1,98.4
114,Senate,5,21166,1,99.6
114,Senate,5,21173,1,99.9
114,Senate,5,21301,1,99.6
114,Senate,5,21338,1,99.7
114,Senate,5,29142,6,99.8
114,Senate,5,29147,6,99.9
114,Senate,5,29345,1,98.5
114,Senate,5,29373,6,99.8
114,Senate,5,29386,1,97.2
114,Senate,5,29389,6,99.9
114,Senate,5,29534,1,91.3
114,Senate,5,29548,6,1.4
114,Senate,5,29566,1,98.0
114,Senate,5,29722,1,96.0
114,Senate,5,29732,6,99.8
114,Senate,5,29735,1,95.9
114,Senate,5,29754,1,96.4
114,Senate,5,29909,1,97.1
114,Senate,5,29918,1,98.0
114,Senate,5,29924,6,100.0
114,Senate,5,29935,1,99.9
114,Senate,5,29940,6,99.9
114,Senate,5,39310,6,99.2
114,Senate,5,40300,1,80.3
114,Senate,5,40304,1,93.9
114,Senate,5,40305,1,99.2
114,Senate,5,40700,6,99.1
114,Senate,5,40701,6,97.6
114,Senate,5,40702,6,99.4
114,Senate,5,40703,6,99.8
114,Senate,5,40704,6,99.8
114,Senate,5,40705,1,98.4
114,Senate,5,40707,1,99.1
114,Senate,5,40902,1,99.0
114,Senate,5,40904,6,99.9
114,Senate,5,40906,6,99.1
114,Senate,5,40908,6,99.4
114,Senate,5,40909,6,98.8
114,Senate,5,40910,6,98.8
114,Senate,5,40915,6,95.9
114,Senate,5,40916,6,98.7
114,Senate,5,41101,6,99.9
114,Senate,5,41102,1,99.8
114,Senate,5,41104,1,100.0
114,Senate,5,41106,1,97.9
114,Senate,5,41107,1,87.7
114,Senate,5,41110,1,100.0
114,Senate,5,41111,1,99.9
114,Senate,5,41112,6,99.9
114,Senate,5,41300,6,96.6
114,Senate,5,41301,6,99.9
114,Senate,5,41302,1,97.3
114,Senate,5,41303,6,98.3
114,Senate,5,41304,1,100.0
114,Senate,5,41305,6,99.3
114,Senate,5,41308,6,99.9
114,Senate,5,41500,1,98.8
114,Senate,5,41501,1,99.7
114,Senate,5,41502,1,99.5
114,Senate,5,41503,1,100.0
114,Senate,5,41504,1,97.6
114,Senate,5,41505,1,96.3
114,Senate,5,49300,6,99.3
114,Senate,5,49308,6,99.7
114,Senate,5,49700,1,99.4
114,Senate,5,49703,1,63.5
114,Senate,5,49706,1,99.2
114,Senate,5,94659,1,93.1
114,Senate,6,14009,1,100.0
114,Senate,6,14226,1,100.0
114,Senate,6,14307,1,100.0
114,Senate,6,14435,1,99.9
114,Senate,6,14440,1,100.0
114,Senate,6,14503,1,100.0
114,Senate,6,14651,1,100.0
114,Senate,6,14806,1,100.0
114,Senate,6,14852,1,100.0
114,Senate,6,14858,1,100.0
114,Senate,6,14871,1,100.0
114,Senate,6,14921,1,100.0
114,Senate,6,15011,1,100.0
114,Senate,6,15015,1,100.0
114,Senate,6,15021,1,100.0
114,Senate,6,15039,1,100.0
114,Senate,6,15054,9,100.0
114,Senate,6,15408,1,100.0
114,Senate,6,15424,1,97.7
114,Senate,6,20100,1,25.9
114,Senate,6,20101,1,99.9
114,Senate,6,20115,1,100.0
114,Senate,6,20146,1,100.0
114,Senate,6,20707,1,100.0
114,Senate,6,20713,1,99.9
114,Senate,6,20717,1,100.0
114,Senate,6,20730,1,99.9
114,Senate,6,20735,1,100.0
114,Senate,6,20919,1,99.8
114,Senate,6,20923,1,100.0
114,Senate,6,20930,1,100.0
114,Senate,6,21112,1,99.9
114,Senate,6,21166,6,5.9
114,Senate,6,21173,1,89.4
114,Senate,6,21301,1,96.7
114,Senate,6,21338,1,98.4
114,Senate,6,29142,1,100.0
114,Senate,6,29147,1,99.9
114,Senate,6,29345,1,98.5
114,Senate,6,29373,1,100.0
114,Senate,6,29386,1,100.0
114,Senate,6,29389,1,100.0
114,Senate,6,29534,1,99.9
114,Senate,6,29548,1,99.9
114,Senate,6,29566,1,100.0
114,Senate,6,29722,1,99.9
114,Senate,6,29732,1,100.0
114,Senate,6,29735,1,99.8
114,Senate,6,29754,1,99.9
114,Senate,6,29909,1,100.0
114,Senate,6,29918,1,98.9
114,Senate,6,29924,1,99.9
114,Senate,6,29935,1,90.8
114,Senate,6,29940,1,99.9
114,Senate,6,39310,1,100.0
114,Senate,6,40300,1,100.0
114,Senate,6,40304,1,100.0
114,Senate,6,40305,1,99.5
114,Senate,6,40700,1,100.0
114,Senate,6,40701,1,100.0
114,Senate,6,40702,1,100.0
114,Senate,6,40703,1,100.0
114,Senate,6,40704,1,100.0
114,Senate,6,40705,1,100.0
114,Senate,6,40707,1,97.5
114,Senate,6,40902,1,79.4
114,Senate,6,40904,1,100.0
114,Senate,6,40906,1,100.0
114,Senate,6,40908,1,100.0
114,Senate,6,40909,1,100.0
114,Senate,6,40910,1,100.0
114,Senate,6,40915,1,100.0
114,Senate,6,40916,1,100.0
114,Senate,6,41101,1,100.0
114,Senate,6,41102,1,98.2
114,Senate,6,41104,6,81.5
114,Senate,6,41106,1,100.0
114,Senate,6,41107,1,100.0
114,Senate,6,41110,6,90.7
114,Senate,6,41111,1,95.9
114,Senate,6,41112,1,100.0
114,Senate,6,41300,1,100.0
114,Senate,6,41301,1,97.5
114,Senate,6,41302,1,99.3
114,Senate,6,41303,1,100.0
114,Senate,6,41304,6,67.7
114,Senate,6,41305,1,100.0
114,Senate,6,41308,1,99.6
114,Senate,6,41500,1,99.6
114,Senate,6,41501,1,97.7
114,Senate,6,41502,1,98.9
114,Senate,6,41503,6,60.3
114,Senate,6,41504,1,99.9
114,Senate,6,41505,1,99.9
114,Senate,6,49300,1,100.0
114,Senate,6,49308,1,100.0
114,Senate,6,49700,1,97.6
114,Senate,6,49703,1,100.0
114,Senate,6,49706,1,97.5
114,Senate,6,94659,1,99.5
114,Senate,7,14009,1,99.6
114,Senate,7,14226,1,99.9
114,Senate,7,14307,6,100.0
114,Senate,7,14435,6,100.0
114,Senate,7,14440,6,100.0
114,Senate,7,14503,1,100.0
114,Senate,7,14651,6,99.7
114,Senate,7,14806,1,100.0
114,Senate,7,14852,1,100.0
114,Senate,7,14858,6,100.0
114,Senate,7,14871,6,100.0
114,Senate,7,14921,1,100.0
114,Senate,7,15011,6,100.0
114,Senate,7,15015,6,98.7
114,Senate,7,15021,6,100.0
114,Senate,7,15039,1,100.0
114,Senate,7,15054,9,100.0
114,Senate,7,15408,6,100.0
114,Senate,7,15424,1,100.0
114,Senate,7,20100,1,100.0
114,Senate,7,20101,1,100.0
114,Senate,7,20115,1,99.8
114,Senate,7,20146,1,99.1
114,Senate,7,20707,6,99.9
114,Senate,7,20713,6,100.0
114,Senate,7,20717,6,97.9
114,Senate,7,20730,1,100.0
114,Senate,7,20735,6,100.0
114,Senate,7,20919,1,100.0
114,Senate,7,20923,6,99.8
114,Senate,7,20930,6,100.0
114,Senate,7,21112,1,100.0
114,Senate,7,21166,1,100.0
114,Senate,7,21173,1,100.0
114,Senate,7,21301,1,100.0
114,Senate,7,21338,1,100.0
114,Senate,7,29142,6,100.0
114,Senate,7,29147,6,100.0
114,Senate,7,29345,1,100.0
114,Senate,7,29373,6,100.0
114,Senate,7,29386,1,100.0
114,Senate,7,29389,6,100.0
114,Senate,7,29534,1,99.9
114,Senate,7,29548,1,100.0
114,Senate,7,29566,1,100.0
114,Senate,7,29722,1,100.0
114,Senate,7,29732,6,100.0
114,Senate,7,29735,1,100.0
114,Senate,7,29754,1,100.0
114,Senate,7,29909,1,100.0
114,Senate,7,29918,1,100.0
114,Senate,7,29924,6,100.0
114,Senate,7,29935,1,100.0
114,Senate,7,29940,6,100.0
114,Senate,7,39310,6,99.9
114,Senate,7,40300,1,98.2
114,Senate,7,40304,1,99.9
114,Senate,7,40305,1,100.0
114,Senate,7,40700,6,99.9
114,Senate,7,40701,6,98.1
114,Senate,7,40702,6,99.8
114,Senate,7,40703,6,100.0
114,Senate,7,40704,6,100.0
114,Senate,7,40705,1,100.0
114,Senate,7,40707,1,100.0
114,Senate,7,40902,1,100.0
114,Senate,7,40904,6,100.0
114,Senate,7,40906,6,99.8
114,Senate,7,40908,6,100.0
114,Senate,7,40909,6,99.6
114,Senate,7,40910,6,99.7
114,Senate,7,40915,6,91.4
114,Senate,7,40916,6,99.7
114,Senate,7,41101,6,100.0
114,Senate,7,41102,1,100.0
114,Senate,7,41104,1,100.0
114,Senate,7,41106,1,100.0
114,Senate,7,41107,1,99.8
114,Senate,7,41110,1,100.0
114,Senate,7,41111,1,100.0
114,Senate,7,41112,6,100.0
114,Senate,7,41300,6,97.9
114,Senate,7,41301,6,100.0
114,Senate,7,41302,1,100.0
114,Senate,7,41303,6,97.9
114,Senate,7,41304,1,100.0
114,Senate,7,41305,6,99.9
114,Senate,7,41308,6,100.0
114,Senate,7,41500,1,100.0
114,Senate,7,41501,1,100.0
114,Senate,7,41502,1,100.0
114,Senate,7,41503,1,100.0
114,Senate,7,41504,1,100.0
114,Senate,7,41505,1,100.0
114,Senate,7,49300,6,99.9
114,Senate,7,49308,6,100.0
114,Senate,7,49700,1,100.0
114,Senate,7,49703,1,87.6
114,Senate,7,49706,1,100.0
114,Senate,7,94659,1,100.0
114,Senate,8,14009,6,99.8
114,Senate,8,14226,6,99.8
114,Senate,8,14307,1,99.0
114,Senate,8,14435,1,100.0
114,Senate,8,14440,1,99.1
114,Senate,8,14503,6,99.9
114,Senate,8,14651,1,39.6
114,Senate,8,14806,6,99.5
114,Senate,8,14852,6,99.9
114,Senate,8,14858,1,99.9
114,Senate,8,14871,1,99.9
114,Senate,8,14921,6,100.0
114,Senate,8,15011,1,100.0
114,Senate,8,15015,1,91.3
114,Senate,8,15021,1,99.8
114,Senate,8,15039,6,92.5
114,Senate,8,15054,9,72.4
114,Senate,8,15408,1,99.1
114,Senate,8,15424,6,100.0
114,Senate,8,20100,6,99.6
114,Senate,8,20101,6,100.0
114,Senate,8,20115,1,22.6
114,Senate,8,20146,6,99.7
114,Senate,8,20707,1,97.8
114,Senate,8,20713,1,99.8
114,Senate,8,20717,6,86.9
114,Senate,8,20730,6,98.9
114,Senate,8,20735,1,100.0
114,Senate,8,20919,6,99.9
114,Senate,8,20923,1,96.2
114,Senate,8,20930,1,96.3
114,Senate,8,21112,6,100.0
114,Senate,8,21166,6,100.0
114,Senate,8,21173,6,100.0
114,Senate,8,21301,6,100.0
114,Senate,8,21338,6,100.0
114,Senate,8,29142,1,99.5
114,Senate,8,29147,1,100.0
114,Senate,8,29345,6,100.0
114,Senate,8,29373,1,99.0
114,Senate,8,29386,6,99.4
114,Senate,8,29389,1,99.6
114,Senate,8,29534,6,100.0
114,Senate,8,29548,6,100.0
114,Senate,8,29566,6,99.8
114,Senate,8,29722,6,100.0
114,Senate,8,29732,1,97.0
114,Senate,8,29735,6,100.0
114,Senate,8,29754,6,100.0
114,Senate,8,29909,6,99.9
114,Senate,8,29918,6,100.0
114,Senate,8,29924,1,97.7
114,Senate,8,29935,6,99.9
114,Senate,8,29940,1,99.9
114,Senate,8,39310,1,99.7
114,Senate,8,40300,6,92.0
114,Senate,8,40304,6,99.3
114,Senate,8,40305,6,100.0
114,Senate,8,40700,1,99.3
114,Senate,8,40701,6,37.4
114,Senate,8,40702,6,29.3
114,Senate,8,40703,1,85.0
114,Senate,8,40704,1,99.0
114,Senate,8,40705,6,99.0
114,Senate,8,40707,6,100.0
114,Senate,8,40902,6,100.0
114,Senate,8,40904,1,99.6
114,Senate,8,40906,1,94.6
114,Senate,8,40908,1,100.0
114,Senate,8,40909,1,82.9
114,Senate,8,40910,1,93.2
114,Senate,8,40915,6,95.0
114,Senate,8,40916,1,95.7
114,Senate,8,41101,1,99.6
114,Senate,8,41102,6,99.9
114,Senate,8,41104,6,99.7
114,Senate,8,41106,6,90.6
114,Senate,8,41107,6,100.0
114,Senate,8,41110,6,99.7
114,Senate,8,41111,6,99.9
114,Senate,8,41112,1,99.6
114,Senate,8,41300,1,88.0
114,Senate,8,41301,1,100.0
114,Senate,8,41302,6,100.0
114,Senate,8,41303,6,84.0
114,Senate,8,41304,6,99.9
114,Senate,8,41305,1,90.8
114,Senate,8,41308,1,100.0
114,Senate,8,41500,6,100.0
114,Senate,8,41501,6,100.0
114,Senate,8,41502,6,100.0
114,Senate,8,41503,6,99.9
114,Senate,8,41504,6,100.0
114,Senate,8,41505,6,100.0
114,Senate,8,49300,1,97.3
114,Senate,8,49308,1,99.7
114,Senate,8,49700,6,100.0
114,Senate,8,49703,6,46.7
114,Senate,8,49706,6,100.0
114,Senate,8,94659,6,100.0
114,Senate,9,14009,1,96.9
114,Senate,9,14226,1,97.0
114,Senate,9,14307,6,99.4
114,Senate,9,14435,6,100.0
114,Senate,9,14440,6,99.4
114,Senate,9,14503,1,98.7
114,Senate,9,14651,6,66.5
114,Senate,9,14806,1,94.4
114,Senate,9,14852,1,98.4
114,Senate,9,14858,6,99.9
114,Senate,9,14871,6,99.9
114,Senate,9,14921,1,99.0
114,Senate,9,15011,6,100.0
114,Senate,9,15015,6,97.0
114,Senate,9,15021,6,99.8
114,Senate,9,15039,1,70.4
114,Senate,9,15054,9,86.4
114,Senate,9,15408,6,99.5
114,Senate,9,15424,1,99.9
114,Senate,9,20100,1,98.7
