congress,chamber,rollnumber,icpsr,cast_code,prob
100,Senate,3,11204,6,92.9
100,Senate,3,12032,6,99.5
100,Senate,3,12039,6,99.4
100,Senate,3,12103,6,100.0
100,Senate,3,12107,6,98.6
100,Senate,3,12109,6,93.2
100,Senate,3,13039,6,100.0
100,Senate,3,13050,6,99.3
100,Senate,3,13056,6,88.6
100,Senate,3,13101,6,97.2
100,Senate,3,14002,1,75.7
100,Senate,3,14009,1,43.8
100,Senate,3,14010,6,98.7
100,Senate,3,14056,1,99.0
100,Senate,3,14073,6,100.0
100,Senate,3,14101,6,99.9
100,Senate,3,14103,6,81.3
100,Senate,3,14105,1,99.8
100,Senate,3,14107,6,91.8
100,Senate,3,14108,6,88.6
100,Senate,3,14203,6,99.7
100,Senate,3,14213,6,100.0
100,Senate,3,14226,6,51.4
100,Senate,3,14230,6,100.0
100,Senate,3,14242,6,73.4
100,Senate,3,14268,6,87.8
100,Senate,3,14275,6,100.0
100,Senate,3,14282,6,100.0
100,Senate,3,14300,6,99.5
100,Senate,3,14302,6,96.6
100,Senate,3,14303,1,74.4
100,Senate,3,14304,6,99.9
100,Senate,3,14307,6,99.9
100,Senate,3,14423,6,99.8
100,Senate,3,14440,6,99.9
100,Senate,3,14447,6,61.4
100,Senate,3,14456,6,63.0
100,Senate,3,14467,6,99.5
100,Senate,3,14500,6,99.4
100,Senate,3,14501,6,96.3
100,Senate,3,14502,6,96.9
100,Senate,3,14503,1,61.5
100,Senate,3,14506,6,83.5
100,Senate,3,14508,6,100.0
100,Senate,3,14509,6,98.9
100,Senate,3,14511,1,70.9
100,Senate,3,14512,6,69.0
100,Senate,3,14617,6,99.8
100,Senate,3,14628,1,83.1
100,Senate,3,14659,6,71.7
100,Senate,3,14700,6,87.7
100,Senate,3,14701,6,93.0
100,Senate,3,14702,6,100.0
100,Senate,3,14703,6,99.0
100,Senate,3,14704,1,10.0
100,Senate,3,14705,1,31.0
100,Senate,3,14706,6,8.2
100,Senate,3,14708,1,4.7
100,Senate,3,14709,6,99.9
100,Senate,3,14710,1,25.1
100,Senate,3,14712,6,74.4
100,Senate,3,14713,6,99.9
100,Senate,3,14900,6,92.9
100,Senate,3,14902,6,98.7
100,Senate,3,14907,6,66.4
100,Senate,3,14908,1,89.3
100,Senate,3,14909,6,89.8
100,Senate,3,14910,6,99.2
100,Senate,3,14912,6,99.8
100,Senate,3,14913,1,72.5
100,Senate,3,14914,6,100.0
100,Senate,3,14915,6,74.1
100,Senate,3,14916,6,96.8
100,Senate,3,14920,6,100.0
100,Senate,3,14921,6,33.9
100,Senate,3,14922,6,99.8
100,Senate,3,15039,6,78.4
100,Senate,3,15054,6,99.5
100,Senate,3,15501,9,67.0
100,Senate,3,15502,6,98.2
100,Senate,3,15503,6,99.8
100,Senate,3,15504,6,99.8
100,Senate,3,99907,1,68.4
100,Senate,4,660,1,100.0
100,Senate,4,1252,1,100.0
100,Senate,4,1366,1,100.0
100,Senate,4,4812,1,100.0
100,Senate,4,7638,1,100.0
100,Senate,4,8883,1,100.0
100,Senate,4,9369,1,96.4
100,Senate,4,10513,1,99.8
100,Senate,4,10562,1,100.0
100,Senate,4,10605,1,100.0
100,Senate,4,10700,1,100.0
100,Senate,4,10791,1,100.0
100,Senate,4,10808,1,100.0
100,Senate,4,10818,1,100.0
100,Senate,4,11029,1,72.3
100,Senate,4,11043,1,100.0
100,Senate,4,11044,1,100.0
100,Senate,4,11203,1,100.0
100,Senate,4,11204,1,100.0
100,Senate,4,12032,1,100.0
100,Senate,4,12039,1,100.0
100,Senate,4,12103,1,100.0
100,Senate,4,12107,1,100.0
100,Senate,4,12109,1,100.0
100,Senate,4,13039,1,100.0
100,Senate,4,13050,1,100.0
100,Senate,4,13056,1,100.0
100,Senate,4,13101,1,100.0
100,Senate,4,14002,6,33.4
100,Senate,4,14009,1,99.9
100,Senate,4,14010,1,100.0
100,Senate,4,14056,6,97.2
100,Senate,4,14073,1,100.0
100,Senate,4,14101,1,100.0
100,Senate,4,14103,1,100.0
100,Senate,4,14105,6,88.0
100,Senate,4,14107,1,100.0
100,Senate,4,14108,1,100.0
100,Senate,4,14203,1,100.0
100,Senate,4,14213,1,100.0
100,Senate,4,14226,1,99.4
100,Senate,4,14230,1,100.0
100,Senate,4,14242,1,100.0
100,Senate,4,14268,1,100.0
100,Senate,4,14275,1,100.0
100,Senate,4,14282,1,100.0
100,Senate,4,14300,1,100.0
100,Senate,4,14302,1,100.0
100,Senate,4,14303,1,72.5
100,Senate,4,14304,1,100.0
100,Senate,4,14307,1,100.0
100,Senate,4,14423,1,100.0
100,Senate,4,14440,1,100.0
100,Senate,4,14447,1,74.6
100,Senate,4,14456,1,100.0
100,Senate,4,14467,1,100.0
100,Senate,4,14500,1,100.0
100,Senate,4,14501,1,100.0
100,Senate,4,14502,1,100.0
100,Senate,4,14503,1,97.8
100,Senate,4,14506,1,99.9
100,Senate,4,14508,1,100.0
100,Senate,4,14509,1,100.0
100,Senate,4,14511,6,65.8
100,Senate,4,14512,1,100.0
100,Senate,4,14617,1,100.0
100,Senate,4,14628,6,56.0
100,Senate,4,14659,1,100.0
100,Senate,4,14700,1,100.0
100,Senate,4,14701,1,100.0
100,Senate,4,14702,1,100.0
100,Senate,4,14703,1,100.0
100,Senate,4,14704,1,100.0
100,Senate,4,14705,1,100.0
100,Senate,4,14706,1,24.9
100,Senate,4,14708,1,100.0
100,Senate,4,14709,1,100.0
100,Senate,4,14710,1,99.8
100,Senate,4,14712,1,100.0
100,Senate,4,14713,1,100.0
100,Senate,4,14900,1,100.0
100,Senate,4,14902,1,100.0
100,Senate,4,14907,1,99.5
100,Senate,4,14908,6,41.8
100,Senate,4,14909,1,99.9
100,Senate,4,14910,1,100.0
100,Senate,4,14912,1,100.0
100,Senate,4,14913,1,74.4
100,Senate,4,14914,1,100.0
100,Senate,4,14915,1,99.4
100,Senate,4,14916,1,100.0
100,Senate,4,14920,1,100.0
100,Senate,4,14921,1,96.1
100,Senate,4,14922,1,100.0
100,Senate,4,15039,1,98.4
100,Senate,4,15054,1,100.0
100,Senate,4,15501,3,99.8
100,Senate,4,15502,1,100.0
100,Senate,4,15503,1,100.0
100,Senate,4,15504,1,100.0
100,Senate,4,99907,6,96.4
100,Senate,5,660,1,
100,Senate,5,1252,1,
100,Senate,5,1366,1,
100,Senate,5,4812,1,
100,Senate,5,7638,1,
100,Senate,5,8883,1,
100,Senate,5,9369,1,
100,Senate,5,10513,1,
100,Senate,5,10562,1,
100,Senate,5,10605,1,
100,Senate,5,10700,1,
100,Senate,5,10791,1,
100,Senate,5,10808,1,
100,Senate,5,10818,1,
100,Senate,5,11029,1,
100,Senate,5,11043,1,
100,Senate,5,11044,1,
100,Senate,5,11203,1,
100,Senate,5,11204,1,
100,Senate,5,12032,1,
100,Senate,5,12039,1,
100,Senate,5,12103,1,
100,Senate,5,12107,1,
100,Senate,5,12109,1,
100,Senate,5,13039,1,
100,Senate,5,13050,1,
100,Senate,5,13056,1,
100,Senate,5,13101,1,
100,Senate,5,14002,1,
100,Senate,5,14009,1,
100,Senate,5,14010,1,
100,Senate,5,14056,1,
100,Senate,5,14073,1,
100,Senate,5,14101,1,
100,Senate,5,14103,1,
100,Senate,5,14105,1,
100,Senate,5,14107,1,
100,Senate,5,14108,1,
100,Senate,5,14203,1,
100,Senate,5,14213,1,
100,Senate,5,14226,1,
100,Senate,5,14230,1,
100,Senate,5,14242,1,
100,Senate,5,14268,1,
100,Senate,5,14275,1,
100,Senate,5,14282,1,
100,Senate,5,14300,1,
100,Senate,5,14302,1,
100,Senate,5,14303,1,
100,Senate,5,14304,1,
100,Senate,5,14307,1,
100,Senate,5,14423,1,
100,Senate,5,14440,1,
100,Senate,5,14447,1,
100,Senate,5,14456,1,
100,Senate,5,14467,1,
100,Senate,5,14500,1,
100,Senate,5,14501,1,
100,Senate,5,14502,1,
100,Senate,5,14503,1,
100,Senate,5,14506,1,
100,Senate,5,14508,1,
100,Senate,5,14509,1,
100,Senate,5,14511,1,
100,Senate,5,14512,1,
100,Senate,5,14617,1,
100,Senate,5,14628,1,
100,Senate,5,14659,1,
100,Senate,5,14700,1,
100,Senate,5,14701,1,
100,Senate,5,14702,1,
100,Senate,5,14703,1,
100,Senate,5,14704,1,
100,Senate,5,14705,1,
100,Senate,5,14706,1,
100,Senate,5,14708,1,
100,Senate,5,14709,1,
100,Senate,5,14710,1,
100,Senate,5,14712,1,
100,Senate,5,14713,1,
100,Senate,5,14900,1,
100,Senate,5,14902,1,
100,Senate,5,14907,1,
100,Senate,5,14908,1,
100,Senate,5,14909,1,
100,Senate,5,14910,1,
100,Senate,5,14912,1,
100,Senate,5,14913,1,
100,Senate,5,14914,1,
100,Senate,5,14915,1,
100,Senate,5,14916,1,
100,Senate,5,14920,1,
100,Senate,5,14921,1,
100,Senate,5,14922,1,
100,Senate,5,15039,1,
100,Senate,5,15054,1,
100,Senate,5,15501,9,
100,Senate,5,15502,1,
100,Senate,5,15503,1,
100,Senate,5,15504,1,
100,Senate,5,99907,9,
100,Senate,6,660,1,86.8
100,Senate,6,1252,1,97.0
100,Senate,6,1366,1,92.0
100,Senate,6,4812,1,98.1
100,Senate,6,7638,6,3.9
100,Senate,6,8883,1,63.1
100,Senate,6,9369,6,96.3
100,Senate,6,10513,6,92.6
100,Senate,6,10562,1,69.1
100,Senate,6,10605,1,99.1
100,Senate,6,10700,1,99.3
100,Senate,6,10791,1,94.2
100,Senate,6,10808,1,99.8
100,Senate,6,10818,1,99.3
100,Senate,6,11029,6,98.9
100,Senate,6,11043,1,99.4
100,Senate,6,11044,6,86.7
100,Senate,6,11203,1,70.0
100,Senate,6,11204,1,88.1
100,Senate,6,12032,1,69.1
100,Senate,6,12039,1,96.3
100,Senate,6,12103,1,99.4
100,Senate,6,12107,1,48.8
100,Senate,6,12109,9,76.6
100,Senate,6,13039,1,99.6
100,Senate,6,13050,6,36.1
100,Senate,6,13056,1,78.0
100,Senate,6,13101,1,90.1
100,Senate,6,14002,9,99.2
100,Senate,6,14009,6,89.6
100,Senate,6,14010,1,55.9
100,Senate,6,14056,6,99.6
100,Senate,6,14073,1,99.7
100,Senate,6,14101,1,98.4
100,Senate,6,14103,6,85.3
100,Senate,6,14105,6,98.6
100,Senate,6,14107,1,84.1
100,Senate,6,14108,1,79.5
100,Senate,6,14203,1,95.4
100,Senate,6,14213,1,99.2
100,Senate,6,14226,6,94.5
100,Senate,6,14230,1,99.6
100,Senate,6,14242,6,86.3
100,Senate,6,14268,6,77.6
100,Senate,6,14275,1,99.5
100,Senate,6,14282,9,98.9
100,Senate,6,14300,1,97.1
100,Senate,6,14302,1,90.9
100,Senate,6,14303,6,99.0
100,Senate,6,14304,1,97.6
100,Senate,6,14307,1,99.1
100,Senate,6,14423,1,97.6
100,Senate,6,14440,1,99.2
100,Senate,6,14447,9,99.0
100,Senate,6,14456,6,86.9
100,Senate,6,14467,1,95.1
100,Senate,6,14500,6,33.9
100,Senate,6,14501,6,69.7
100,Senate,6,14502,1,89.4
100,Senate,6,14503,6,96.3
100,Senate,6,14506,6,90.3
100,Senate,6,14508,1,99.1
100,Senate,6,14509,1,95.5
100,Senate,6,14511,6,99.6
100,Senate,6,14512,6,31.4
100,Senate,6,14617,1,97.6
100,Senate,6,14628,6,99.5
100,Senate,6,14659,1,56.8
100,Senate,6,14700,1,78.9
100,Senate,6,14701,6,84.6
100,Senate,6,14702,1,99.4
100,Senate,6,14703,6,45.3
100,Senate,6,14704,1,83.9
100,Senate,6,14705,6,31.4
100,Senate,6,14706,6,99.6
100,Senate,6,14708,6,71.6
100,Senate,6,14709,1,99.3
100,Senate,6,14710,6,92.5
100,Senate,6,14712,1,13.6
100,Senate,6,14713,1,98.8
100,Senate,6,14900,1,29.9
100,Senate,6,14902,1,91.0
100,Senate,6,14907,6,94.4
100,Senate,6,14908,6,99.1
100,Senate,6,14909,6,88.8
100,Senate,6,14910,6,35.2
100,Senate,6,14912,1,97.1
100,Senate,6,14913,6,99.0
100,Senate,6,14914,1,99.7
100,Senate,6,14915,6,94.6
100,Senate,6,14916,1,24.9
100,Senate,6,14920,1,99.4
100,Senate,6,14921,9,97.1
100,Senate,6,14922,1,97.7
100,Senate,6,15039,6,95.8
100,Senate,6,15054,1,96.0
100,Senate,6,15501,9,91.7
100,Senate,6,15502,6,6.6
100,Senate,6,15503,1,96.4
100,Senate,6,15504,1,97.3
100,Senate,6,99907,9,99.8
100,Senate,7,660,6,
100,Senate,7,1252,6,
100,Senate,7,1366,6,
100,Senate,7,4812,6,
100,Senate,7,7638,6,
100,Senate,7,8883,6,
100,Senate,7,9369,6,
100,Senate,7,10513,6,
100,Senate,7,10562,1,
100,Senate,7,10605,6,
100,Senate,7,10700,6,
100,Senate,7,10791,6,
100,Senate,7,10808,6,
100,Senate,7,10818,6,
100,Senate,7,11029,6,
100,Senate,7,11043,6,
100,Senate,7,11044,6,
100,Senate,7,11203,4,
100,Senate,7,11204,6,
100,Senate,7,12032,1,
100,Senate,7,12039,6,
100,Senate,7,12103,6,
100,Senate,7,12107,6,
100,Senate,7,12109,4,
100,Senate,7,13039,6,
100,Senate,7,13050,6,
100,Senate,7,13056,6,
100,Senate,7,13101,6,
100,Senate,7,14002,6,
100,Senate,7,14009,6,
100,Senate,7,14010,6,
100,Senate,7,14056,6,
100,Senate,7,14073,6,
100,Senate,7,14101,6,
100,Senate,7,14103,6,
100,Senate,7,14105,6,
100,Senate,7,14107,6,
100,Senate,7,14108,6,
100,Senate,7,14203,6,
100,Senate,7,14213,6,
100,Senate,7,14226,6,
100,Senate,7,14230,6,
100,Senate,7,14242,6,
100,Senate,7,14268,6,
100,Senate,7,14275,6,
100,Senate,7,14282,6,
100,Senate,7,14300,6,
100,Senate,7,14302,6,
100,Senate,7,14303,6,
100,Senate,7,14304,6,
100,Senate,7,14307,6,
100,Senate,7,14423,6,
100,Senate,7,14440,6,
100,Senate,7,14447,9,
100,Senate,7,14456,6,
100,Senate,7,14467,6,
100,Senate,7,14500,6,
100,Senate,7,14501,6,
100,Senate,7,14502,6,
100,Senate,7,14503,6,
100,Senate,7,14506,6,
100,Senate,7,14508,6,
100,Senate,7,14509,6,
100,Senate,7,14511,4,
100,Senate,7,14512,6,
100,Senate,7,14617,6,
100,Senate,7,14628,6,
100,Senate,7,14659,6,
100,Senate,7,14700,6,
100,Senate,7,14701,6,
100,Senate,7,14702,6,
100,Senate,7,14703,6,
100,Senate,7,14704,6,
100,Senate,7,14705,6,
100,Senate,7,14706,6,
100,Senate,7,14708,6,
100,Senate,7,14709,6,
100,Senate,7,14710,6,
100,Senate,7,14712,6,
100,Senate,7,14713,6,
100,Senate,7,14900,6,
100,Senate,7,14902,6,
100,Senate,7,14907,6,
100,Senate,7,14908,6,
100,Senate,7,14909,6,
100,Senate,7,14910,6,
100,Senate,7,14912,6,
100,Senate,7,14913,6,
100,Senate,7,14914,6,
100,Senate,7,14915,6,
100,Senate,7,14916,6,
100,Senate,7,14920,6,
100,Senate,7,14921,6,
100,Senate,7,14922,6,
100,Senate,7,15039,6,
100,Senate,7,15054,6,
100,Senate,7,15501,9,
100,Senate,7,15502,6,
100,Senate,7,15503,6,
100,Senate,7,15504,6,
100,Senate,7,99907,9,
100,Senate,8,660,1,22.5
100,Senate,8,1252,6,70.7
100,Senate,8,1366,6,73.6
100,Senate,8,4812,6,70.3
100,Senate,8,7638,6,63.6
100,Senate,8,8883,6,82.1
100,Senate,8,9369,6,80.2
100,Senate,8,10513,6,70.7
100,Senate,8,10562,6,65.6
100,Senate,8,10605,6,68.0
100,Senate,8,10700,6,66.8
100,Senate,8,10791,1,27.1
100,Senate,8,10808,6,62.9
100,Senate,8,10818,6,66.8
100,Senate,8,11029,6,73.7
100,Senate,8,11043,6,66.0
100,Senate,8,11044,8,69.1
100,Senate,8,11203,5,64.0
100,Senate,8,11204,6,74.3
100,Senate,8,12032,6,59.6
100,Senate,8,12039,6,72.0
100,Senate,8,12103,9,66.4
100,Senate,8,12107,1,37.1
100,Senate,8,12109,4,67.6
100,Senate,8,13039,1,34.9
100,Senate,8,13050,6,64.6
100,Senate,8,13056,6,79.7
100,Senate,8,13101,1,23.9
100,Senate,8,14002,6,68.1
100,Senate,8,14009,1,21.6
100,Senate,8,14010,1,33.2
100,Senate,8,14056,6,73.5
100,Senate,8,14073,6,63.4
100,Senate,8,14101,6,69.7
100,Senate,8,14103,6,72.7
100,Senate,8,14105,6,83.5
100,Senate,8,14107,6,77.7
100,Senate,8,14108,6,79.1
100,Senate,8,14203,1,27.1
100,Senate,8,14213,6,66.9
100,Senate,8,14226,6,75.2
100,Senate,8,14230,6,64.2
100,Senate,8,14242,6,75.5
100,Senate,8,14268,6,73.1
100,Senate,8,14275,6,66.1
100,Senate,8,14282,6,67.7
100,Senate,8,14300,1,29.2
100,Senate,8,14302,6,74.7
100,Senate,8,14303,6,69.0
100,Senate,8,14304,6,70.9
100,Senate,8,14307,1,32.3
100,Senate,8,14423,1,28.9
100,Senate,8,14440,6,67.5
100,Senate,8,14447,9,51.8
100,Senate,8,14456,6,78.4
100,Senate,8,14467,6,73.7
100,Senate,8,14500,6,59.4
100,Senate,8,14501,6,64.8
100,Senate,8,14502,6,76.3
100,Senate,8,14503,1,24.3
100,Senate,8,14506,1,33.5
100,Senate,8,14508,1,33.4
100,Senate,8,14509,6,71.7
100,Senate,8,14511,2,43.1
100,Senate,8,14512,6,80.9
100,Senate,8,14617,6,71.2
100,Senate,8,14628,1,32.9
100,Senate,8,14659,1,17.0
100,Senate,8,14700,6,79.3
100,Senate,8,14701,6,60.5
100,Senate,8,14702,1,35.3
100,Senate,8,14703,1,37.1
100,Senate,8,14704,6,77.1
100,Senate,8,14705,1,19.1
100,Senate,8,14706,6,69.4
100,Senate,8,14708,6,66.5
100,Senate,8,14709,6,66.9
100,Senate,8,14710,6,69.2
100,Senate,8,14712,1,24.9
100,Senate,8,14713,1,31.1
100,Senate,8,14900,1,28.2
100,Senate,8,14902,6,75.9
100,Senate,8,14907,6,70.2
100,Senate,8,14908,6,74.4
100,Senate,8,14909,6,61.2
100,Senate,8,14910,1,33.2
100,Senate,8,14912,6,71.7
100,Senate,8,14913,6,68.6
100,Senate,8,14914,1,36.7
100,Senate,8,14915,1,34.0
100,Senate,8,14916,6,56.0
100,Senate,8,14920,6,65.8
100,Senate,8,14921,6,75.4
100,Senate,8,14922,6,70.9
100,Senate,8,15039,1,40.6
100,Senate,8,15054,6,72.9
100,Senate,8,15501,9,73.5
100,Senate,8,15502,6,73.7
100,Senate,8,15503,1,27.9
100,Senate,8,15504,6,71.5
100,Senate,8,99907,9,39.1
100,Senate,9,660,1,99.0
100,Senate,9,1252,1,97.5
100,Senate,9,1366,1,98.5
100,Senate,9,4812,1,95.7
100,Senate,9,7638,1,94.5
100,Senate,9,8883,1,99.2
100,Senate,9,9369,1,98.5
100,Senate,9,10513,1,96.1
100,Senate,9,10562,6,18.2
100,Senate,9,10605,1,93.1
100,Senate,9,10700,1,90.5
100,Senate,9,10791,1,98.3
100,Senate,9,10808,6,27.5
100,Senate,9,10818,1,86.4
100,Senate,9,11029,1,97.3
100,Senate,9,11043,1,89.7
100,Senate,9,11044,1,94.6
100,Senate,9,11203,3,77.0
100,Senate,9,11204,1,98.6
100,Senate,9,12032,6,39.7
100,Senate,9,12039,1,97.8
100,Senate,9,12103,9,88.5
100,Senate,9,12107,1,79.0
100,Senate,9,12109,5,7.9
100,Senate,9,13039,1,86.2
100,Senate,9,13050,1,80.1
100,Senate,9,13056,6,0.7
100,Senate,9,13101,1,98.9
100,Senate,9,14002,1,96.0
100,Senate,9,14009,1,98.4
100,Senate,9,14010,1,86.9
100,Senate,9,14056,1,95.5
100,Senate,9,14073,1,81.8
100,Senate,9,14101,1,94.4
100,Senate,9,14103,1,96.6
100,Senate,9,14105,1,96.3
100,Senate,9,14107,1,99.1
100,Senate,9,14108,1,99.2
100,Senate,9,14203,1,96.8
100,Senate,9,14213,1,86.9
100,Senate,9,14226,1,97.7
100,Senate,9,14230,1,73.9
100,Senate,9,14242,1,97.7
100,Senate,9,14268,1,96.5
100,Senate,9,14275,1,87.6
100,Senate,9,14282,1,88.2
100,Senate,9,14300,1,97.5
100,Senate,9,14302,1,98.7
100,Senate,9,14303,1,96.3
100,Senate,9,14304,6,4.9
100,Senate,9,14307,1,91.6
100,Senate,9,14423,1,96.7
100,Senate,9,14440,1,91.3
100,Senate,9,14447,3,86.2
100,Senate,9,14456,1,98.4
100,Senate,9,14467,1,97.8
100,Senate,9,14500,1,60.8
100,Senate,9,14501,1,87.3
100,Senate,9,14502,1,98.9
100,Senate,9,14503,1,97.9
100,Senate,9,14506,1,93.1
100,Senate,9,14508,1,83.8
100,Senate,9,14509,1,98.0
100,Senate,9,14511,2,92.3
100,Senate,9,14512,1,99.2
100,Senate,9,14617,1,96.5
