congress,chamber,rollnumber,icpsr,cast_code,prob
99,Senate,8,14713,1,
99,Senate,8,14900,1,
99,Senate,8,14901,1,
99,Senate,8,14902,1,
99,Senate,8,14903,9,
99,Senate,8,14904,1,
99,Senate,8,14905,9,
99,Senate,8,14906,1,
99,Senate,8,14907,1,
99,Senate,8,14908,1,
99,Senate,8,14909,1,
99,Senate,8,14910,1,
99,Senate,8,14912,1,
99,Senate,8,14913,1,
99,Senate,8,14914,1,
99,Senate,8,14915,1,
99,Senate,8,14916,1,
99,Senate,8,14920,1,
99,Senate,8,14921,1,
99,Senate,8,14922,1,
99,Senate,8,99907,9,
99,Senate,9,660,1,79.4
99,Senate,9,1252,1,14.2
99,Senate,9,1366,6,63.5
99,Senate,9,3658,3,100.0
99,Senate,9,4812,1,20.8
99,Senate,9,5767,1,78.6
99,Senate,9,7638,6,99.2
99,Senate,9,8883,1,96.0
99,Senate,9,9369,1,100.0
99,Senate,9,10513,1,100.0
99,Senate,9,10535,1,86.1
99,Senate,9,10562,1,97.6
99,Senate,9,10569,1,99.7
99,Senate,9,10605,1,8.0
99,Senate,9,10791,6,70.3
99,Senate,9,10808,6,98.2
99,Senate,9,10818,1,13.3
99,Senate,9,11029,1,100.0
99,Senate,9,11043,6,96.8
99,Senate,9,11044,1,100.0
99,Senate,9,11203,1,97.3
99,Senate,9,11204,1,45.5
99,Senate,9,12032,1,96.5
99,Senate,9,12039,6,76.3
99,Senate,9,12103,6,94.0
99,Senate,9,12104,6,90.0
99,Senate,9,12107,1,99.2
99,Senate,9,12109,3,99.9
99,Senate,9,13039,6,97.6
99,Senate,9,13050,1,98.2
99,Senate,9,13101,4,37.7
99,Senate,9,14000,1,100.0
99,Senate,9,14002,1,100.0
99,Senate,9,14009,1,100.0
99,Senate,9,14010,1,99.1
99,Senate,9,14056,1,100.0
99,Senate,9,14073,6,99.3
99,Senate,9,14077,1,100.0
99,Senate,9,14101,6,79.5
99,Senate,9,14103,1,100.0
99,Senate,9,14105,1,100.0
99,Senate,9,14107,1,74.8
99,Senate,9,14108,6,14.5
99,Senate,9,14203,6,43.4
99,Senate,9,14213,6,85.9
99,Senate,9,14226,1,100.0
99,Senate,9,14230,6,91.2
99,Senate,9,14242,1,100.0
99,Senate,9,14268,1,100.0
99,Senate,9,14275,6,95.0
99,Senate,9,14300,6,84.4
99,Senate,9,14302,1,46.6
99,Senate,9,14303,3,100.0
99,Senate,9,14304,6,63.6
99,Senate,9,14305,6,95.7
99,Senate,9,14307,6,90.2
99,Senate,9,14423,6,76.9
99,Senate,9,14447,1,100.0
99,Senate,9,14456,1,100.0
99,Senate,9,14500,1,97.0
99,Senate,9,14501,1,99.8
99,Senate,9,14502,1,65.1
99,Senate,9,14503,1,100.0
99,Senate,9,14506,1,100.0
99,Senate,9,14508,6,80.7
99,Senate,9,14509,6,80.0
99,Senate,9,14511,1,100.0
99,Senate,9,14512,1,92.9
99,Senate,9,14628,1,100.0
99,Senate,9,14700,1,86.2
99,Senate,9,14701,1,99.9
99,Senate,9,14702,6,84.8
99,Senate,9,14703,1,98.9
99,Senate,9,14704,1,69.6
99,Senate,9,14705,1,92.9
99,Senate,9,14706,3,100.0
99,Senate,9,14708,1,99.9
99,Senate,9,14709,6,94.4
99,Senate,9,14710,1,100.0
99,Senate,9,14712,1,100.0
99,Senate,9,14713,6,86.8
99,Senate,9,14900,1,99.9
99,Senate,9,14901,1,100.0
99,Senate,9,14902,6,29.6
99,Senate,9,14903,3,100.0
99,Senate,9,14904,1,99.9
99,Senate,9,14905,1,100.0
99,Senate,9,14906,1,100.0
99,Senate,9,14907,1,100.0
99,Senate,9,14908,1,100.0
99,Senate,9,14909,1,100.0
99,Senate,9,14910,1,98.4
99,Senate,9,14912,6,62.9
99,Senate,9,14913,1,100.0
99,Senate,9,14914,6,94.7
99,Senate,9,14915,1,100.0
99,Senate,9,14916,1,99.7
99,Senate,9,14920,6,90.5
99,Senate,9,14921,1,100.0
99,Senate,9,14922,6,79.3
99,Senate,9,99907,1,100.0
99,Senate,10,660,1,
99,Senate,10,1252,1,
99,Senate,10,1366,1,
99,Senate,10,3658,9,
99,Senate,10,4812,1,
99,Senate,10,5767,1,
99,Senate,10,7638,1,
99,Senate,10,8883,1,
99,Senate,10,9369,1,
99,Senate,10,10513,1,
99,Senate,10,10535,1,
99,Senate,10,10562,1,
99,Senate,10,10569,1,
99,Senate,10,10605,1,
99,Senate,10,10791,1,
99,Senate,10,10808,1,
99,Senate,10,10818,1,
99,Senate,10,11029,1,
99,Senate,10,11043,1,
99,Senate,10,11044,1,
99,Senate,10,11203,1,
99,Senate,10,11204,1,
99,Senate,10,12032,1,
