congress,chamber,rollnumber,icpsr,cast_code,prob
97,Senate,3,10605,1,83.2
97,Senate,3,10791,1,97.1
97,Senate,3,10802,1,99.9
97,Senate,3,10808,1,49.9
97,Senate,3,10818,1,81.5
97,Senate,3,10823,1,99.6
97,Senate,3,11029,1,99.5
97,Senate,3,11043,6,29.0
97,Senate,3,11044,1,99.6
97,Senate,3,11200,1,99.5
97,Senate,3,11203,1,97.7
97,Senate,3,11204,1,98.5
97,Senate,3,11205,1,97.5
97,Senate,3,12032,6,4.1
97,Senate,3,12039,1,95.6
97,Senate,3,12103,1,75.8
97,Senate,3,12104,1,88.9
97,Senate,3,12107,1,98.3
97,Senate,3,12109,1,99.4
97,Senate,3,13039,6,35.4
97,Senate,3,13050,1,98.2
97,Senate,3,13101,1,99.0
97,Senate,3,14000,1,99.9
97,Senate,3,14002,1,99.3
97,Senate,3,14009,1,99.8
97,Senate,3,14010,1,98.9
97,Senate,3,14056,1,98.0
97,Senate,3,14073,1,47.8
97,Senate,3,14077,1,99.4
97,Senate,3,14101,1,91.1
97,Senate,3,14103,1,99.7
97,Senate,3,14105,1,98.5
97,Senate,3,14106,1,97.0
97,Senate,3,14107,1,99.5
97,Senate,3,14108,9,99.7
97,Senate,3,14203,1,97.5
97,Senate,3,14213,1,82.4
97,Senate,3,14226,1,99.8
97,Senate,3,14242,1,99.8
97,Senate,3,14268,1,99.7
97,Senate,3,14279,6,35.6
97,Senate,3,14300,1,93.4
97,Senate,3,14302,1,98.5
97,Senate,3,14303,1,99.4
97,Senate,3,14304,1,94.6
97,Senate,3,14305,1,79.6
97,Senate,3,14307,1,83.1
97,Senate,3,14447,1,98.1
97,Senate,3,14500,1,96.1
97,Senate,3,14501,1,99.1
97,Senate,3,14502,1,99.1
97,Senate,3,14503,1,99.7
97,Senate,3,14504,1,98.8
97,Senate,3,14506,1,99.4
97,Senate,3,14508,1,83.4
97,Senate,3,14509,1,95.4
97,Senate,3,14510,1,99.3
97,Senate,3,14511,1,98.4
97,Senate,3,14512,1,99.8
97,Senate,3,14700,1,99.7
97,Senate,3,14701,1,98.8
97,Senate,3,14702,1,76.0
97,Senate,3,14703,1,98.1
97,Senate,3,14704,1,99.4
97,Senate,3,14705,1,99.8
97,Senate,3,14706,1,98.9
97,Senate,3,14707,1,99.8
97,Senate,3,14708,1,99.3
97,Senate,3,14709,6,22.4
97,Senate,3,14710,1,99.6
97,Senate,3,14712,1,99.8
97,Senate,3,14713,1,87.7
97,Senate,3,14900,1,99.6
97,Senate,3,14901,1,99.6
97,Senate,3,14902,1,99.0
97,Senate,3,14903,1,98.9
97,Senate,3,14904,1,99.1
97,Senate,3,14905,1,99.8
97,Senate,3,14906,1,99.8
97,Senate,3,14907,1,99.6
97,Senate,3,14908,1,99.4
97,Senate,3,14909,1,99.0
97,Senate,3,14910,1,98.6
97,Senate,3,99907,1,95.1
97,Senate,4,660,1,
97,Senate,4,1252,1,
97,Senate,4,1366,1,
97,Senate,4,1482,1,
97,Senate,4,3658,1,
97,Senate,4,4812,1,
97,Senate,4,4851,1,
97,Senate,4,5767,1,
97,Senate,4,7638,1,
97,Senate,4,7722,1,
97,Senate,4,8883,1,
97,Senate,4,9369,1,
97,Senate,4,10147,1,
97,Senate,4,10513,1,
97,Senate,4,10535,1,
97,Senate,4,10562,1,
97,Senate,4,10569,1,
97,Senate,4,10605,1,
97,Senate,4,10791,1,
97,Senate,4,10802,1,
97,Senate,4,10808,1,
97,Senate,4,10818,1,
97,Senate,4,10823,1,
97,Senate,4,11029,1,
97,Senate,4,11043,1,
97,Senate,4,11044,1,
97,Senate,4,11200,1,
97,Senate,4,11203,1,
97,Senate,4,11204,1,
97,Senate,4,11205,1,
97,Senate,4,12032,1,
97,Senate,4,12039,1,
97,Senate,4,12103,1,
97,Senate,4,12104,1,
97,Senate,4,12107,1,
97,Senate,4,12109,1,
97,Senate,4,13039,1,
97,Senate,4,13050,1,
97,Senate,4,13101,1,
97,Senate,4,14000,1,
97,Senate,4,14002,1,
97,Senate,4,14009,1,
97,Senate,4,14010,1,
97,Senate,4,14056,1,
97,Senate,4,14073,1,
97,Senate,4,14077,1,
97,Senate,4,14101,1,
97,Senate,4,14103,1,
97,Senate,4,14105,1,
97,Senate,4,14106,1,
97,Senate,4,14107,1,
97,Senate,4,14108,9,
97,Senate,4,14203,1,
97,Senate,4,14213,1,
97,Senate,4,14226,1,
97,Senate,4,14242,1,
97,Senate,4,14268,1,
97,Senate,4,14279,1,
97,Senate,4,14300,1,
97,Senate,4,14302,1,
97,Senate,4,14303,1,
97,Senate,4,14304,1,
97,Senate,4,14305,1,
97,Senate,4,14307,1,
97,Senate,4,14447,1,
97,Senate,4,14500,1,
97,Senate,4,14501,1,
97,Senate,4,14502,1,
97,Senate,4,14503,1,
97,Senate,4,14504,1,
97,Senate,4,14506,1,
97,Senate,4,14508,1,
97,Senate,4,14509,1,
97,Senate,4,14510,1,
97,Senate,4,14511,1,
97,Senate,4,14512,1,
97,Senate,4,14700,1,
97,Senate,4,14701,1,
97,Senate,4,14702,1,
97,Senate,4,14703,1,
97,Senate,4,14704,1,
97,Senate,4,14705,1,
97,Senate,4,14706,1,
97,Senate,4,14707,1,
97,Senate,4,14708,1,
97,Senate,4,14709,1,
97,Senate,4,14710,1,
97,Senate,4,14712,1,
97,Senate,4,14713,1,
97,Senate,4,14900,1,
97,Senate,4,14901,1,
97,Senate,4,14902,1,
97,Senate,4,14903,1,
97,Senate,4,14904,1,
97,Senate,4,14905,1,
97,Senate,4,14906,1,
97,Senate,4,14907,1,
97,Senate,4,14908,1,
97,Senate,4,14909,1,
97,Senate,4,14910,1,
97,Senate,4,99907,1,
97,Senate,5,660,1,
97,Senate,5,1252,1,
97,Senate,5,1366,1,
97,Senate,5,1482,1,
97,Senate,5,3658,1,
97,Senate,5,4812,1,
97,Senate,5,4851,1,
97,Senate,5,5767,1,
97,Senate,5,7638,1,
97,Senate,5,7722,1,
97,Senate,5,8883,1,
97,Senate,5,9369,1,
97,Senate,5,10147,1,
97,Senate,5,10513,1,
97,Senate,5,10535,1,
97,Senate,5,10562,1,
97,Senate,5,10569,1,
97,Senate,5,10605,1,
97,Senate,5,10791,1,
97,Senate,5,10802,1,
97,Senate,5,10808,1,
97,Senate,5,10818,1,
97,Senate,5,10823,1,
97,Senate,5,11029,1,
97,Senate,5,11043,1,
97,Senate,5,11044,1,
97,Senate,5,11200,1,
97,Senate,5,11203,1,
97,Senate,5,11204,1,
97,Senate,5,11205,1,
97,Senate,5,12032,1,
97,Senate,5,12039,1,
97,Senate,5,12103,1,
97,Senate,5,12104,1,
97,Senate,5,12107,1,
97,Senate,5,12109,1,
97,Senate,5,13039,1,
97,Senate,5,13050,1,
97,Senate,5,13101,1,
97,Senate,5,14000,1,
97,Senate,5,14002,1,
97,Senate,5,14009,1,
97,Senate,5,14010,1,
97,Senate,5,14056,1,
97,Senate,5,14073,1,
97,Senate,5,14077,1,
97,Senate,5,14101,1,
97,Senate,5,14103,1,
97,Senate,5,14105,1,
97,Senate,5,14106,1,
97,Senate,5,14107,1,
97,Senate,5,14108,9,
97,Senate,5,14203,1,
97,Senate,5,14213,1,
97,Senate,5,14226,1,
97,Senate,5,14242,1,
97,Senate,5,14268,1,
97,Senate,5,14279,1,
97,Senate,5,14300,1,
97,Senate,5,14302,1,
97,Senate,5,14303,1,
97,Senate,5,14304,1,
97,Senate,5,14305,1,
97,Senate,5,14307,1,
97,Senate,5,14447,1,
97,Senate,5,14500,1,
97,Senate,5,14501,1,
97,Senate,5,14502,1,
97,Senate,5,14503,1,
97,Senate,5,14504,1,
97,Senate,5,14506,1,
97,Senate,5,14508,1,
97,Senate,5,14509,1,
97,Senate,5,14510,1,
97,Senate,5,14511,1,
97,Senate,5,14512,1,
97,Senate,5,14700,1,
97,Senate,5,14701,1,
97,Senate,5,14702,1,
97,Senate,5,14703,1,
97,Senate,5,14704,1,
97,Senate,5,14705,1,
97,Senate,5,14706,1,
97,Senate,5,14707,1,
97,Senate,5,14708,1,
97,Senate,5,14709,1,
97,Senate,5,14710,1,
97,Senate,5,14712,1,
97,Senate,5,14713,1,
97,Senate,5,14900,1,
97,Senate,5,14901,1,
97,Senate,5,14902,1,
97,Senate,5,14903,1,
97,Senate,5,14904,1,
97,Senate,5,14905,1,
97,Senate,5,14906,1,
97,Senate,5,14907,1,
97,Senate,5,14908,1,
97,Senate,5,14909,1,
97,Senate,5,14910,1,
97,Senate,5,99907,1,
97,Senate,6,660,1,
97,Senate,6,1252,1,
97,Senate,6,1366,1,
97,Senate,6,1482,1,
97,Senate,6,3658,1,
97,Senate,6,4812,1,
97,Senate,6,4851,1,
97,Senate,6,5767,1,
97,Senate,6,7638,1,
97,Senate,6,7722,1,
97,Senate,6,8883,1,
97,Senate,6,9369,1,
97,Senate,6,10147,1,
97,Senate,6,10513,1,
97,Senate,6,10535,1,
97,Senate,6,10562,1,
97,Senate,6,10569,1,
97,Senate,6,10605,1,
97,Senate,6,10791,1,
97,Senate,6,10802,1,
97,Senate,6,10808,1,
97,Senate,6,10818,1,
97,Senate,6,10823,1,
97,Senate,6,11029,1,
97,Senate,6,11043,1,
97,Senate,6,11044,1,
97,Senate,6,11200,1,
97,Senate,6,11203,1,
97,Senate,6,11204,1,
97,Senate,6,11205,1,
97,Senate,6,12032,1,
97,Senate,6,12039,1,
97,Senate,6,12103,1,
97,Senate,6,12104,1,
97,Senate,6,12107,1,
97,Senate,6,12109,1,
97,Senate,6,13039,1,
97,Senate,6,13050,1,
97,Senate,6,13101,1,
97,Senate,6,14000,1,
97,Senate,6,14002,1,
97,Senate,6,14009,1,
97,Senate,6,14010,1,
97,Senate,6,14056,1,
97,Senate,6,14073,1,
97,Senate,6,14077,1,
97,Senate,6,14101,1,
97,Senate,6,14103,1,
97,Senate,6,14105,1,
97,Senate,6,14106,1,
97,Senate,6,14107,1,
97,Senate,6,14108,9,
97,Senate,6,14203,1,
97,Senate,6,14213,1,
97,Senate,6,14226,1,
97,Senate,6,14242,1,
97,Senate,6,14268,1,
97,Senate,6,14279,1,
97,Senate,6,14300,1,
97,Senate,6,14302,1,
97,Senate,6,14303,1,
97,Senate,6,14304,1,
97,Senate,6,14305,1,
97,Senate,6,14307,1,
97,Senate,6,14447,1,
97,Senate,6,14500,1,
97,Senate,6,14501,1,
97,Senate,6,14502,1,
97,Senate,6,14503,1,
97,Senate,6,14504,1,
97,Senate,6,14506,1,
97,Senate,6,14508,1,
97,Senate,6,14509,1,
97,Senate,6,14510,1,
97,Senate,6,14511,1,
97,Senate,6,14512,1,
97,Senate,6,14700,1,
97,Senate,6,14701,1,
97,Senate,6,14702,1,
97,Senate,6,14703,1,
97,Senate,6,14704,1,
97,Senate,6,14705,1,
97,Senate,6,14706,1,
97,Senate,6,14707,1,
97,Senate,6,14708,1,
97,Senate,6,14709,3,
97,Senate,6,14710,1,
97,Senate,6,14712,1,
97,Senate,6,14713,1,
97,Senate,6,14900,1,
97,Senate,6,14901,1,
97,Senate,6,14902,1,
97,Senate,6,14903,1,
97,Senate,6,14904,1,
97,Senate,6,14905,1,
97,Senate,6,14906,1,
97,Senate,6,14907,1,
97,Senate,6,14908,1,
97,Senate,6,14909,1,
97,Senate,6,14910,1,
97,Senate,6,99907,1,
97,Senate,7,660,1,99.2
97,Senate,7,1252,1,97.6
97,Senate,7,1366,1,97.5
97,Senate,7,1482,1,98.9
97,Senate,7,3658,6,25.9
97,Senate,7,4812,9,98.6
97,Senate,7,4851,1,98.8
97,Senate,7,5767,1,98.3
97,Senate,7,7638,1,89.4
97,Senate,7,7722,1,98.9
97,Senate,7,8883,1,98.6
97,Senate,7,9369,1,98.2
97,Senate,7,10147,1,98.3
97,Senate,7,10513,1,97.9
97,Senate,7,10535,9,97.9
97,Senate,7,10562,1,98.8
97,Senate,7,10569,1,99.6
97,Senate,7,10605,9,98.0
97,Senate,7,10791,1,97.7
97,Senate,7,10802,1,99.0
97,Senate,7,10808,1,96.8
97,Senate,7,10818,1,98.4
97,Senate,7,10823,1,96.1
97,Senate,7,11029,1,95.0
97,Senate,7,11043,1,97.4
97,Senate,7,11044,1,98.2
97,Senate,7,11200,1,97.8
97,Senate,7,11203,1,98.6
97,Senate,7,11204,1,96.9
97,Senate,7,11205,1,97.9
97,Senate,7,12032,6,2.7
97,Senate,7,12039,1,98.1
97,Senate,7,12103,1,97.9
97,Senate,7,12104,1,97.8
97,Senate,7,12107,1,98.0
97,Senate,7,12109,1,98.4
97,Senate,7,13039,1,97.3
97,Senate,7,13050,1,98.6
97,Senate,7,13101,1,98.7
97,Senate,7,14000,1,99.3
97,Senate,7,14002,1,92.4
97,Senate,7,14009,1,99.0
97,Senate,7,14010,1,98.8
97,Senate,7,14056,1,84.8
97,Senate,7,14073,1,96.2
97,Senate,7,14077,9,93.4
97,Senate,7,14101,1,98.7
97,Senate,7,14103,1,98.8
97,Senate,7,14105,9,92.2
97,Senate,7,14106,1,98.0
97,Senate,7,14107,1,98.5
97,Senate,7,14108,9,98.8
97,Senate,7,14203,1,99.2
97,Senate,7,14213,1,98.5
97,Senate,7,14226,1,98.3
97,Senate,7,14242,1,99.0
97,Senate,7,14268,1,99.0
97,Senate,7,14279,1,97.7
97,Senate,7,14300,1,97.8
97,Senate,7,14302,1,97.9
97,Senate,7,14303,1,93.4
97,Senate,7,14304,1,99.0
97,Senate,7,14305,1,97.4
97,Senate,7,14307,1,98.2
97,Senate,7,14447,1,80.8
97,Senate,7,14500,1,97.2
97,Senate,7,14501,1,98.0
97,Senate,7,14502,1,98.8
97,Senate,7,14503,3,97.9
97,Senate,7,14504,1,90.0
97,Senate,7,14506,1,97.3
97,Senate,7,14508,1,98.6
97,Senate,7,14509,1,97.4
97,Senate,7,14510,1,95.3
97,Senate,7,14511,1,80.6
97,Senate,7,14512,6,1.6
97,Senate,7,14700,9,98.8
97,Senate,7,14701,1,95.9
97,Senate,7,14702,1,98.3
97,Senate,7,14703,1,98.1
97,Senate,7,14704,1,98.0
97,Senate,7,14705,1,98.4
97,Senate,7,14706,1,88.9
97,Senate,7,14707,1,98.5
97,Senate,7,14708,1,98.3
97,Senate,7,14709,1,97.8
97,Senate,7,14710,1,97.6
97,Senate,7,14712,1,99.0
97,Senate,7,14713,1,98.4
97,Senate,7,14900,1,99.1
97,Senate,7,14901,1,96.6
97,Senate,7,14902,1,99.2
97,Senate,7,14903,1,93.2
97,Senate,7,14904,1,96.7
97,Senate,7,14905,1,99.4
97,Senate,7,14906,1,98.8
97,Senate,7,14907,1,97.5
97,Senate,7,14908,1,94.3
97,Senate,7,14909,1,95.7
97,Senate,7,14910,1,98.9
97,Senate,7,99907,9,44.1
97,Senate,8,660,1,
97,Senate,8,1252,1,
97,Senate,8,1366,1,
97,Senate,8,1482,1,
97,Senate,8,3658,1,
97,Senate,8,4812,1,
97,Senate,8,4851,1,
97,Senate,8,5767,1,
97,Senate,8,7638,6,
97,Senate,8,7722,1,
97,Senate,8,8883,1,
97,Senate,8,9369,1,
97,Senate,8,10147,1,
97,Senate,8,10513,1,
97,Senate,8,10535,1,
97,Senate,8,10562,1,
97,Senate,8,10569,1,
97,Senate,8,10605,1,
97,Senate,8,10791,1,
97,Senate,8,10802,1,
97,Senate,8,10808,1,
97,Senate,8,10818,1,
97,Senate,8,10823,1,
97,Senate,8,11029,1,
97,Senate,8,11043,8,
97,Senate,8,11044,1,
97,Senate,8,11200,1,
97,Senate,8,11203,1,
97,Senate,8,11204,1,
97,Senate,8,11205,1,
97,Senate,8,12032,1,
97,Senate,8,12039,1,
97,Senate,8,12103,1,
97,Senate,8,12104,1,
97,Senate,8,12107,1,
97,Senate,8,12109,1,
97,Senate,8,13039,1,
97,Senate,8,13050,1,
97,Senate,8,13101,1,
97,Senate,8,14000,1,
97,Senate,8,14002,1,
97,Senate,8,14009,1,
97,Senate,8,14010,1,
97,Senate,8,14056,1,
97,Senate,8,14073,1,
97,Senate,8,14077,3,
97,Senate,8,14101,1,
97,Senate,8,14103,1,
97,Senate,8,14105,1,
97,Senate,8,14106,1,
97,Senate,8,14107,1,
97,Senate,8,14108,9,
97,Senate,8,14203,1,
97,Senate,8,14213,1,
97,Senate,8,14226,1,
97,Senate,8,14242,1,
97,Senate,8,14268,1,
97,Senate,8,14279,1,
97,Senate,8,14300,1,
97,Senate,8,14302,1,
97,Senate,8,14303,1,
97,Senate,8,14304,1,
97,Senate,8,14305,1,
97,Senate,8,14307,1,
97,Senate,8,14447,1,
97,Senate,8,14500,1,
97,Senate,8,14501,1,
97,Senate,8,14502,1,
97,Senate,8,14503,1,
97,Senate,8,14504,1,
97,Senate,8,14506,1,
97,Senate,8,14508,1,
97,Senate,8,14509,1,
97,Senate,8,14510,1,
97,Senate,8,14511,1,
97,Senate,8,14512,1,
97,Senate,8,14700,1,
97,Senate,8,14701,1,
97,Senate,8,14702,1,
97,Senate,8,14703,1,
97,Senate,8,14704,1,
97,Senate,8,14705,1,
97,Senate,8,14706,1,
97,Senate,8,14707,1,
97,Senate,8,14708,1,
97,Senate,8,14709,1,
97,Senate,8,14710,1,
97,Senate,8,14712,1,
97,Senate,8,14713,1,
97,Senate,8,14900,1,
97,Senate,8,14901,1,
97,Senate,8,14902,1,
97,Senate,8,14903,1,
97,Senate,8,14904,1,
97,Senate,8,14905,1,
97,Senate,8,14906,1,
97,Senate,8,14907,1,
97,Senate,8,14908,1,
97,Senate,8,14909,1,
97,Senate,8,14910,1,
97,Senate,8,99907,1,
97,Senate,9,660,1,
97,Senate,9,1252,1,
97,Senate,9,1366,1,
97,Senate,9,1482,1,
97,Senate,9,3658,1,
97,Senate,9,4812,1,
97,Senate,9,4851,1,
97,Senate,9,5767,1,
97,Senate,9,7638,1,
97,Senate,9,7722,1,
97,Senate,9,8883,1,
97,Senate,9,9369,1,
97,Senate,9,10147,1,
97,Senate,9,10513,1,
97,Senate,9,10535,1,
97,Senate,9,10562,1,
97,Senate,9,10569,1,
97,Senate,9,10605,1,
97,Senate,9,10791,1,
97,Senate,9,10802,1,
97,Senate,9,10808,1,
97,Senate,9,10818,1,
97,Senate,9,10823,1,
97,Senate,9,11029,1,
97,Senate,9,11043,1,
97,Senate,9,11044,1,
97,Senate,9,11200,1,
97,Senate,9,11203,1,
97,Senate,9,11204,1,
97,Senate,9,11205,1,
97,Senate,9,12032,1,
97,Senate,9,12039,1,
97,Senate,9,12103,1,
97,Senate,9,12104,1,
97,Senate,9,12107,1,
97,Senate,9,12109,1,
97,Senate,9,13039,1,
97,Senate,9,13050,1,
97,Senate,9,13101,1,
97,Senate,9,14000,1,
97,Senate,9,14002,1,
97,Senate,9,14009,1,
97,Senate,9,14010,1,
97,Senate,9,14056,1,
97,Senate,9,14073,1,
97,Senate,9,14077,3,
97,Senate,9,14101,1,
97,Senate,9,14103,1,
97,Senate,9,14105,1,
97,Senate,9,14106,1,
97,Senate,9,14107,1,
97,Senate,9,14108,9,
97,Senate,9,14203,1,
97,Senate,9,14213,1,
97,Senate,9,14226,1,
97,Senate,9,14242,1,
97,Senate,9,14268,1,
97,Senate,9,14279,1,
97,Senate,9,14300,1,
97,Senate,9,14302,1,
97,Senate,9,14303,1,
97,Senate,9,14304,1,
97,Senate,9,14305,1,
97,Senate,9,14307,1,
97,Senate,9,14447,1,
97,Senate,9,14500,1,
97,Senate,9,14501,1,
97,Senate,9,14502,1,
97,Senate,9,14503,1,
97,Senate,9,14504,1,
97,Senate,9,14506,1,
97,Senate,9,14508,1,
97,Senate,9,14509,1,
97,Senate,9,14510,1,
97,Senate,9,14511,1,
97,Senate,9,14512,1,
97,Senate,9,14700,1,
97,Senate,9,14701,1,
97,Senate,9,14702,1,
97,Senate,9,14703,1,
97,Senate,9,14704,1,
97,Senate,9,14705,1,
97,Senate,9,14706,1,
97,Senate,9,14707,1,
97,Senate,9,14708,1,
97,Senate,9,14709,1,
97,Senate,9,14710,1,
97,Senate,9,14712,1,
97,Senate,9,14713,1,
97,Senate,9,14900,1,
97,Senate,9,14901,1,
97,Senate,9,14902,1,
97,Senate,9,14903,1,
97,Senate,9,14904,1,
97,Senate,9,14905,1,
97,Senate,9,14906,1,
97,Senate,9,14907,1,
97,Senate,9,14908,1,
97,Senate,9,14909,1,
97,Senate,9,14910,1,
97,Senate,9,99907,1,
97,Senate,10,660,1,
97,Senate,10,1252,1,
97,Senate,10,1366,1,
97,Senate,10,1482,1,
97,Senate,10,3658,1,
97,Senate,10,4812,1,
97,Senate,10,4851,1,
97,Senate,10,5767,1,
97,Senate,10,7638,6,
97,Senate,10,7722,1,
97,Senate,10,8883,1,
97,Senate,10,9369,1,
97,Senate,10,10147,1,
97,Senate,10,10513,1,
97,Senate,10,10535,1,
97,Senate,10,10562,1,
97,Senate,10,10569,1,
97,Senate,10,10605,1,
97,Senate,10,10791,1,
97,Senate,10,10802,1,
97,Senate,10,10808,1,
97,Senate,10,10818,1,
97,Senate,10,10823,1,
97,Senate,10,11029,1,
97,Senate,10,11043,1,
97,Senate,10,11044,1,
97,Senate,10,11200,1,
97,Senate,10,11203,1,
97,Senate,10,11204,1,
97,Senate,10,11205,1,
97,Senate,10,12032,1,
97,Senate,10,12039,1,
97,Senate,10,12103,1,
97,Senate,10,12104,1,
97,Senate,10,12107,1,
97,Senate,10,12109,1,
97,Senate,10,13039,1,
97,Senate,10,13050,1,
97,Senate,10,13101,1,
97,Senate,10,14000,1,
97,Senate,10,14002,1,
97,Senate,10,14009,1,
97,Senate,10,14010,1,
97,Senate,10,14056,1,
